# ARMAX Iris Drone Run #20
# Recorded: 2026-05-10 12:05:17.453002
# Sample rate: 100 Hz (Ts = 0.01s)
# Pre-drop hover: 5.0s
# Post-drop log:  25.0s
# Drop sample idx: 501
# MATLAB: y=roll_deg, u=drop_event, Ts=0.01
#
time_s,phase,roll_deg,pitch_deg,yaw_deg,rollspeed_deg_s,pitchspeed_deg_s,yawspeed_deg_s,drop_event
0.99,PRE_DROP,0.018881,0.048773,-0.303429,-0.015852,0.385935,0.287673,0
1.0,PRE_DROP,0.018012,0.053282,-0.303325,-0.170171,0.512037,-0.366713,0
1.01,PRE_DROP,0.016328,0.058158,-0.306953,-0.167179,0.465747,-0.358701,0
1.02,PRE_DROP,0.015512,0.061824,-0.307416,-0.045798,0.327605,-0.006862,0
1.03,PRE_DROP,0.014917,0.064912,-0.309043,-0.015608,0.29791,0.006171,0
1.04,PRE_DROP,0.015412,0.067857,-0.306635,0.058764,0.265739,0.326897,0
1.05,PRE_DROP,0.015193,0.071062,-0.305785,-0.085124,0.339017,-0.015868,0
1.06,PRE_DROP,0.013603,0.07469,-0.307388,-0.215253,0.384634,-0.350103,0
1.07,PRE_DROP,0.012065,0.077785,-0.308116,-0.042326,0.218082,0.315974,0
1.08,PRE_DROP,0.012113,0.079655,-0.30611,0.007433,0.22992,0.021788,0
1.09,PRE_DROP,0.012251,0.082174,-0.305823,-0.02556,0.229885,0.018506,0
1.1,PRE_DROP,0.011425,0.084492,-0.305751,-0.129468,0.23324,-0.002302,0
1.11,PRE_DROP,0.01009,0.086643,-0.306415,-0.109878,0.222132,0.004044,0
1.12,PRE_DROP,0.00933,0.08904,-0.306272,-0.034124,0.214423,0.02066,0
1.13,PRE_DROP,0.009211,0.091276,-0.30669,-0.035777,0.25948,-0.282786,0
1.14,PRE_DROP,0.008786,0.093646,-0.309552,-0.044796,0.216074,-0.282574,0
1.15,PRE_DROP,0.008423,0.095216,-0.311783,-0.045794,0.180703,-0.276144,0
1.16,PRE_DROP,0.008637,0.096281,-0.310184,0.042652,0.071638,0.364136,0
1.17,PRE_DROP,0.008885,0.097238,-0.306621,0.009441,0.114904,0.350017,0
1.18,PRE_DROP,0.008215,0.098892,-0.305227,-0.136009,0.210065,-0.051359,0
1.19,PRE_DROP,0.006259,0.101134,-0.307432,-0.140606,0.153222,0.077645,0
1.2,PRE_DROP,0.005385,0.102046,-0.306129,0.003888,0.012248,0.37161,0
1.21,PRE_DROP,0.005673,0.102437,-0.304822,0.146249,-0.021026,0.472718,0
1.22,PRE_DROP,0.006063,0.102908,-0.303657,-0.010266,0.066857,0.056696,0
1.23,PRE_DROP,0.00539,0.103607,-0.303207,-0.113467,0.072531,0.035612,0
1.24,PRE_DROP,0.00346,0.10459,-0.304486,-0.136966,0.050074,0.036865,0
1.25,PRE_DROP,0.002421,0.105442,-0.305637,0.010487,0.058384,0.064272,0
1.26,PRE_DROP,0.002859,0.106008,-0.30494,0.073786,0.054454,0.076156,0
1.27,PRE_DROP,0.003457,0.106606,-0.304818,0.035723,0.047036,0.070115,0
1.28,PRE_DROP,0.003304,0.107053,-0.304284,-0.059239,0.052076,0.050765,0
1.29,PRE_DROP,0.001737,0.107934,-0.30582,-0.18302,0.088258,-0.281137,0
1.3,PRE_DROP,0.001334,0.107675,-0.303584,0.034814,-0.076026,0.395634,0
1.31,PRE_DROP,0.001907,0.107081,-0.301698,0.071927,-0.043098,0.096263,0
1.32,PRE_DROP,0.002013,0.106681,-0.300861,-0.0369,-0.03742,0.073994,0
1.33,PRE_DROP,0.001084,0.106493,-0.300994,-0.17965,0.018306,-0.253095,0
1.34,PRE_DROP,-0.000704,0.106256,-0.302836,-0.10224,-0.078413,0.070643,0
1.35,PRE_DROP,-0.001351,0.105466,-0.302068,-0.03394,-0.080718,0.08341,0
1.36,PRE_DROP,-0.00155,0.104812,-0.302191,-0.047458,-0.034348,-0.231886,0
1.37,PRE_DROP,-0.002046,0.10418,-0.303826,-0.070556,-0.066814,-0.227251,0
1.38,PRE_DROP,-0.002703,0.103382,-0.305838,-0.073853,-0.106006,-0.220584,0
1.39,PRE_DROP,-0.003027,0.101646,-0.306201,0.023644,-0.190928,0.115806,0
1.4,PRE_DROP,-0.002193,0.099411,-0.302402,0.081173,-0.21298,0.432628,0
1.41,PRE_DROP,-0.00224,0.098021,-0.30092,-0.058497,-0.139202,0.09051,0
1.42,PRE_DROP,-0.003725,0.096684,-0.300856,-0.329094,0.012446,-0.72261,0
1.43,PRE_DROP,-0.005205,0.095738,-0.302488,-0.009789,-0.146903,0.101694,0
1.44,PRE_DROP,-0.004185,0.094215,-0.301598,0.102044,-0.096038,-0.243822,0
1.45,PRE_DROP,-0.002954,0.092801,-0.301552,0.131614,-0.182381,0.136437,0
1.46,PRE_DROP,-0.002229,0.090834,-0.300201,0.012137,-0.174902,0.111648,0
1.47,PRE_DROP,-0.002762,0.089197,-0.299599,-0.171014,-0.096386,-0.304758,0
1.48,PRE_DROP,-0.003545,0.087683,-0.299315,-0.049112,-0.18222,0.101476,0
1.49,PRE_DROP,-0.003698,0.086315,-0.300654,0.09404,-0.157043,0.125647,0
1.5,PRE_DROP,-0.002982,0.085152,-0.301166,0.056644,-0.117207,-0.191643,0
1.51,PRE_DROP,-0.002324,0.083513,-0.302835,0.129559,-0.234868,0.210678,0
1.52,PRE_DROP,-0.001796,0.081358,-0.301575,0.00482,-0.21145,0.117056,0
1.53,PRE_DROP,-0.002071,0.079361,-0.299912,-0.019003,-0.257227,0.416164,0
1.54,PRE_DROP,-0.002901,0.077408,-0.298366,-0.116448,-0.082319,-0.234739,0
1.55,PRE_DROP,-0.003269,0.07679,-0.300344,0.003289,-0.06362,-0.212434,0
1.56,PRE_DROP,-0.003262,0.075814,-0.302634,-0.001128,-0.10998,-0.204627,0
1.57,PRE_DROP,-0.003313,0.074484,-0.304644,-0.006966,-0.151807,-0.197958,0
1.58,PRE_DROP,-0.002858,0.072552,-0.304006,0.131327,-0.280442,0.449519,0
1.59,PRE_DROP,-0.001604,0.069756,-0.299081,0.094675,-0.229621,0.439338,0
1.6,PRE_DROP,-0.001074,0.067879,-0.295804,-0.020513,-0.133875,0.09668,0
1.61,PRE_DROP,-0.0022,0.066936,-0.296991,-0.215626,-0.012935,-0.567746,0
1.62,PRE_DROP,-0.003645,0.066541,-0.301498,-0.047631,-0.093784,-0.215114,0
1.63,PRE_DROP,-0.003011,0.064857,-0.301444,0.127626,-0.231664,0.145417,0
1.64,PRE_DROP,-0.001797,0.062379,-0.300883,0.120452,-0.256086,0.086688,0
1.65,PRE_DROP,-0.000826,0.059553,-0.298423,0.106641,-0.312107,0.461016,0
1.66,PRE_DROP,2.9e-05,0.05672,-0.293937,0.070127,-0.261668,0.441767,0
1.67,PRE_DROP,0.000224,0.054597,-0.291026,-0.124455,-0.095781,-0.289039,0
1.68,PRE_DROP,-4.4e-05,0.053777,-0.292928,0.030979,-0.077657,-0.202876,0
1.69,PRE_DROP,0.00043,0.052983,-0.296052,0.061582,-0.107113,-0.191796,0
1.7,PRE_DROP,0.001009,0.051678,-0.297933,0.055323,-0.149395,-0.185201,0
1.71,PRE_DROP,0.001676,0.049817,-0.298962,0.204989,-0.331496,0.610111,0
1.72,PRE_DROP,0.003018,0.047101,-0.295033,0.125807,-0.265146,0.452815,0
1.73,PRE_DROP,0.003632,0.045126,-0.292393,0.009018,-0.178287,0.12522,0
1.74,PRE_DROP,0.002892,0.043429,-0.292323,-0.117598,-0.104692,-0.228113,0
1.75,PRE_DROP,0.002789,0.042354,-0.293422,0.117205,-0.143293,0.128487,0
1.76,PRE_DROP,0.005168,0.040802,-0.291891,0.335481,-0.164482,0.174146,0
1.77,PRE_DROP,0.008991,0.039653,-0.292616,0.434678,-0.091051,-0.121954,0
1.78,PRE_DROP,0.014114,0.03894,-0.293726,0.577497,-0.055612,-0.101695,0
1.79,PRE_DROP,0.019919,0.038232,-0.294712,0.599344,-0.075833,-0.094152,0
1.8,PRE_DROP,0.027421,0.037028,-0.292815,0.852836,-0.142467,0.268885,0
1.81,PRE_DROP,0.036313,0.03616,-0.292627,0.935548,-0.06071,-0.032293,0
1.82,PRE_DROP,0.045404,0.036116,-0.296179,0.935327,-0.005477,-0.345488,0
1.83,PRE_DROP,0.056281,0.034923,-0.294502,1.145022,-0.158279,0.326308,0
1.84,PRE_DROP,0.067437,0.033628,-0.292916,1.07567,-0.09285,-0.001735,0
1.85,PRE_DROP,0.077899,0.032997,-0.293055,1.022051,-0.041437,-0.023337,0
1.86,PRE_DROP,0.088626,0.032158,-0.290653,1.08981,-0.098335,0.301412,0
1.87,PRE_DROP,0.099479,0.031162,-0.288253,1.113071,-0.115347,0.308672,0
1.88,PRE_DROP,0.10969,0.030329,-0.288475,1.002603,-0.105628,-0.016333,0
1.89,PRE_DROP,0.1195,0.02897,-0.288628,0.961933,-0.163445,-0.013891,0
1.9,PRE_DROP,0.129052,0.027041,-0.288131,0.931366,-0.19754,-0.015154,0
1.91,PRE_DROP,0.138135,0.025203,-0.288351,0.884674,-0.159916,-0.031453,0
1.92,PRE_DROP,0.146784,0.023839,-0.288759,0.846975,-0.116737,-0.048252,0
1.93,PRE_DROP,0.155729,0.022277,-0.286621,0.922401,-0.170282,0.277282,0
1.94,PRE_DROP,0.163369,0.021571,-0.289878,0.702401,-0.06161,-0.389822,0
1.95,PRE_DROP,0.170799,0.020144,-0.290486,0.724136,-0.16601,-0.065049,0
1.96,PRE_DROP,0.178099,0.018042,-0.290094,0.771883,-0.262735,0.264476,0
1.97,PRE_DROP,0.18581,0.01536,-0.286563,0.701345,-0.214633,0.239682,0
1.98,PRE_DROP,0.191502,0.013834,-0.284613,0.577899,-0.134487,0.199736,0
1.99,PRE_DROP,0.196777,0.013382,-0.285892,0.457612,-0.015126,-0.148561,0
2.0,PRE_DROP,0.201361,0.01336,-0.287404,0.496704,-0.014224,-0.141588,0
2.01,PRE_DROP,0.206315,0.013529,-0.290992,0.555821,-0.034321,-0.125989,0
2.02,PRE_DROP,0.211976,0.012725,-0.290605,0.560863,-0.110737,0.188993,0
2.03,PRE_DROP,0.216474,0.011753,-0.289023,0.452091,-0.106162,0.166624,0
2.04,PRE_DROP,0.22069,0.010669,-0.28736,0.325904,-0.09518,0.139814,0
2.05,PRE_DROP,0.223741,0.009512,-0.283868,0.333173,-0.120296,0.447224,0
2.06,PRE_DROP,0.226958,0.00885,-0.282227,0.316736,-0.05559,0.130968,0
2.07,PRE_DROP,0.229627,0.008903,-0.284246,0.186805,0.063442,-0.519748,0
2.08,PRE_DROP,0.231796,0.008813,-0.28594,0.235437,-0.026182,-0.19235,0
2.09,PRE_DROP,0.234317,0.008256,-0.28802,0.223304,-0.072181,-0.186209,0
2.1,PRE_DROP,0.236919,0.007052,-0.288166,0.308439,-0.153949,0.146967,0
2.11,PRE_DROP,0.239813,0.005804,-0.286798,0.242861,-0.079695,0.119391,0
2.12,PRE_DROP,0.24133,0.005665,-0.286623,0.068804,0.062438,-0.230925,0
2.13,PRE_DROP,0.241086,0.006704,-0.290218,-0.026656,0.078824,-0.266389,0
2.14,PRE_DROP,0.241498,0.00693,-0.290419,0.084101,0.002206,0.071649,0
2.15,PRE_DROP,0.242549,0.006926,-0.289711,0.143411,-0.002078,0.084319,0
2.16,PRE_DROP,0.243804,0.007258,-0.291373,0.098383,0.023928,-0.230504,0
2.17,PRE_DROP,0.244931,0.006908,-0.290477,0.062943,-0.030221,0.073884,0
2.18,PRE_DROP,0.245022,0.006663,-0.289911,-0.031879,-0.0243,0.054377,0
2.19,PRE_DROP,0.244243,0.006532,-0.289122,-0.066673,0.000743,0.04293,0
2.2,PRE_DROP,0.243955,0.006518,-0.288611,0.00212,-0.002691,0.057536,0
2.21,PRE_DROP,0.243933,0.006732,-0.289645,-0.02535,0.034886,-0.2559,0
2.22,PRE_DROP,0.24369,0.006864,-0.291914,-0.028579,-0.003588,-0.249262,0
2.23,PRE_DROP,0.243318,0.006515,-0.293655,-0.025217,-0.076593,0.066157,0
2.24,PRE_DROP,0.242307,0.006139,-0.294532,-0.20661,0.005349,-0.285569,0
2.25,PRE_DROP,0.239569,0.005868,-0.294704,-0.384591,-0.020093,-0.015243,0
2.26,PRE_DROP,0.23368,0.005833,-0.29523,-0.660884,0.008388,-0.074421,0
2.27,PRE_DROP,0.226182,0.005723,-0.294551,-0.773068,-0.028689,0.21259,0
2.28,PRE_DROP,0.218351,0.005643,-0.292481,-0.791079,0.011357,0.202285,0
2.29,PRE_DROP,0.208647,0.006936,-0.295594,-1.029965,0.109472,-0.163864,0
2.3,PRE_DROP,0.197836,0.007717,-0.297263,-1.112038,0.045224,-0.166547,0
2.31,PRE_DROP,0.186425,0.007679,-0.298882,-1.168832,-0.04088,-0.159687,0
2.32,PRE_DROP,0.175337,0.006805,-0.297207,-1.107442,-0.065833,0.159277,0
2.33,PRE_DROP,0.164436,0.007163,-0.298897,-1.243831,0.079004,-0.195943,0
2.34,PRE_DROP,0.15088,0.008056,-0.299517,-1.288749,0.116263,-0.210665,0
2.35,PRE_DROP,0.137674,0.008822,-0.300998,-1.364276,0.051677,-0.211654,0
2.36,PRE_DROP,0.123901,0.009385,-0.304645,-1.302542,0.021022,-0.19259,0
2.37,PRE_DROP,0.111382,0.00952,-0.306454,-1.209852,0.010627,-0.171857,0
2.38,PRE_DROP,0.100024,0.009244,-0.304885,-1.135627,-0.014002,0.149732,0
2.39,PRE_DROP,0.088897,0.008815,-0.300821,-1.140892,-0.042803,0.45688,0
2.4,PRE_DROP,0.076777,0.009121,-0.299585,-1.216549,0.047705,0.125267,0
2.41,PRE_DROP,0.064418,0.010082,-0.300013,-1.228026,0.128919,-0.192248,0
2.42,PRE_DROP,0.052186,0.011577,-0.303516,-1.234291,0.161272,-0.500082,0
2.43,PRE_DROP,0.040424,0.012572,-0.306719,-1.110089,0.028611,-0.147984,0
2.44,PRE_DROP,0.030619,0.012129,-0.305339,-0.936191,-0.05417,0.206744,0
2.45,PRE_DROP,0.021211,0.011804,-0.303345,-0.943879,-0.012005,0.195519,0
2.46,PRE_DROP,0.011721,0.011901,-0.301436,-0.951754,0.030179,0.187054,0
2.47,PRE_DROP,0.000988,0.013009,-0.303972,-1.131389,0.136082,-0.470784,0
2.48,PRE_DROP,-0.008809,0.01339,-0.303555,-0.884486,-0.007201,0.209604,0
2.49,PRE_DROP,-0.016329,0.013302,-0.30283,-0.82141,0.009585,-0.080628,0
2.5,PRE_DROP,-0.024817,0.013218,-0.30207,-0.810974,0.030895,-0.083556,0
2.51,PRE_DROP,-0.033437,0.013538,-0.302991,-0.900633,0.036589,-0.100432,0
2.52,PRE_DROP,-0.0427,0.013973,-0.304957,-0.879272,0.013493,-0.090822,0
2.53,PRE_DROP,-0.050227,0.013489,-0.303386,-0.738554,-0.023061,-0.058025,0
2.54,PRE_DROP,-0.05697,0.01303,-0.302806,-0.612264,-0.078142,0.283074,0
2.55,PRE_DROP,-0.062546,0.012522,-0.300315,-0.624664,-0.040917,0.273256,0
2.56,PRE_DROP,-0.070528,0.012786,-0.300722,-0.773504,0.02987,-0.069819,0
2.57,PRE_DROP,-0.077956,0.012909,-0.300967,-0.634638,-0.054342,0.27689,0
2.58,PRE_DROP,-0.08366,0.012247,-0.299011,-0.56039,-0.042562,-0.014804,0
2.59,PRE_DROP,-0.089032,0.011867,-0.299691,-0.526179,-0.055777,0.00072,0
2.6,PRE_DROP,-0.094202,0.011391,-0.299798,-0.611164,-0.051845,-0.019125,0
2.61,PRE_DROP,-0.100705,0.010827,-0.299961,-0.55278,-0.056916,-0.006023,0
2.62,PRE_DROP,-0.105778,0.010262,-0.299928,-0.469818,-0.058327,0.011097,0
2.63,PRE_DROP,-0.109661,0.009709,-0.299753,-0.400791,-0.062949,0.025898,0
2.64,PRE_DROP,-0.114323,0.009142,-0.301044,-0.42149,-0.085111,0.026554,0
2.65,PRE_DROP,-0.118848,0.008169,-0.299856,-0.436006,-0.127021,0.335989,0
2.66,PRE_DROP,-0.123344,0.007148,-0.296592,-0.460953,-0.084297,0.320839,0
2.67,PRE_DROP,-0.128476,0.00742,-0.297717,-0.507958,0.08299,-0.324959,0
2.68,PRE_DROP,-0.131368,0.006981,-0.294735,-0.209105,-0.080452,0.370856,0
2.69,PRE_DROP,-0.134205,0.006711,-0.295839,-0.264116,-0.069574,0.058618,0
2.7,PRE_DROP,-0.137407,0.006157,-0.296604,-0.322595,-0.084997,0.050213,0
2.71,PRE_DROP,-0.141164,0.005426,-0.296838,-0.360453,-0.091406,0.044564,0
2.72,PRE_DROP,-0.144641,0.005071,-0.298949,-0.29115,-0.010172,-0.259787,0
2.73,PRE_DROP,-0.146092,0.004474,-0.298195,-0.118747,-0.076579,0.093731,0
2.74,PRE_DROP,-0.14752,0.003636,-0.296648,-0.187816,-0.061222,0.07177,0
2.75,PRE_DROP,-0.149955,0.003052,-0.296041,-0.289539,-0.056715,0.051292,0
2.76,PRE_DROP,-0.153133,0.002437,-0.294968,-0.333526,-0.044853,0.038149,0
2.77,PRE_DROP,-0.155522,0.001845,-0.294339,-0.145602,-0.064238,0.083427,0
2.78,PRE_DROP,-0.156459,0.00163,-0.295103,-0.027948,-0.051472,0.101817,0
2.79,PRE_DROP,-0.157056,0.001389,-0.296554,-0.069136,-0.026328,-0.211328,0
2.8,PRE_DROP,-0.157479,0.000615,-0.29555,-0.090331,-0.082463,0.096278,0
2.81,PRE_DROP,-0.158919,-0.000418,-0.293591,-0.121816,-0.125369,0.402656,0
2.82,PRE_DROP,-0.160788,-0.000754,-0.293914,-0.174112,0.015124,-0.23908,0
2.83,PRE_DROP,-0.1609,-0.00114,-0.292865,0.126174,-0.108063,0.432972,0
2.84,PRE_DROP,-0.159971,-0.001647,-0.292802,0.055983,-0.026016,-0.185809,0
2.85,PRE_DROP,-0.159268,-0.002496,-0.291453,0.020262,-0.080774,0.118727,0
2.86,PRE_DROP,-0.159641,-0.003269,-0.290382,-0.084197,-0.074546,0.097284,0
2.87,PRE_DROP,-0.160747,-0.003649,-0.291689,-0.072921,-0.01331,-0.213302,0
2.88,PRE_DROP,-0.16023,-0.003967,-0.291985,0.171921,-0.063189,0.14526,0
2.89,PRE_DROP,-0.157998,-0.004749,-0.2904,0.213641,-0.085116,0.160471,0
