# ARMAX Iris Drone Run #17
# Recorded: 2026-05-10 12:00:07.642267
# Sample rate: 100 Hz (Ts = 0.01s)
# Pre-drop hover: 5.0s
# Post-drop log:  25.0s
# Drop sample idx: 500
# MATLAB: y=roll_deg, u=drop_event, Ts=0.01
#
time_s,phase,roll_deg,pitch_deg,yaw_deg,rollspeed_deg_s,pitchspeed_deg_s,yawspeed_deg_s,drop_event
0.55,PRE_DROP,-0.024627,-0.076473,-0.191047,0.117836,0.212021,0.083608,0
0.56,PRE_DROP,-0.02405,-0.074313,-0.190337,0.010636,0.218566,0.061359,0
0.57,PRE_DROP,-0.02403,-0.072317,-0.188197,-0.036288,0.238426,0.061163,0
0.58,PRE_DROP,-0.024028,-0.069939,-0.187635,0.032281,0.23516,0.063245,0
0.59,PRE_DROP,-0.023355,-0.067618,-0.186928,0.096788,0.230252,0.07705,0
0.6,PRE_DROP,-0.02243,-0.065096,-0.187766,0.068936,0.263964,-0.235774,0
0.61,PRE_DROP,-0.021715,-0.062471,-0.190317,0.062059,0.215709,-0.228048,0
0.62,PRE_DROP,-0.021032,-0.060846,-0.191633,0.126762,0.125837,0.090265,0
0.63,PRE_DROP,-0.019255,-0.059756,-0.189819,0.242635,0.070312,0.424769,0
0.64,PRE_DROP,-0.017152,-0.058707,-0.186228,0.138464,0.173561,0.108659,0
0.65,PRE_DROP,-0.016671,-0.056264,-0.186486,0.001963,0.256199,0.040935,0
0.66,PRE_DROP,-0.017386,-0.053345,-0.189228,-0.073316,0.271452,-0.2653,0
0.67,PRE_DROP,-0.017452,-0.051027,-0.189413,0.040726,0.191083,0.073459,0
0.68,PRE_DROP,-0.016788,-0.049328,-0.188689,0.099917,0.187563,0.085961,0
0.69,PRE_DROP,-0.015405,-0.047211,-0.188296,0.170253,0.160761,0.159204,0
0.7,PRE_DROP,-0.014499,-0.045622,-0.187504,0.058633,0.178162,0.079848,0
0.71,PRE_DROP,-0.014792,-0.043355,-0.188727,-0.069669,0.215801,-0.253303,0
0.72,PRE_DROP,-0.014987,-0.041743,-0.189199,0.028641,0.133601,0.082661,0
0.73,PRE_DROP,-0.014428,-0.040563,-0.188391,0.088654,0.129328,0.095497,0
0.74,PRE_DROP,-0.012945,-0.039244,-0.186854,0.238564,0.054359,0.505055,0
0.75,PRE_DROP,-0.01173,-0.038108,-0.185368,0.081071,0.1407,0.09221,0
0.76,PRE_DROP,-0.011706,-0.036361,-0.185518,-0.078543,0.193805,-0.251242,0
0.77,PRE_DROP,-0.012341,-0.034774,-0.18733,-0.07705,0.169642,-0.308477,0
0.78,PRE_DROP,-0.011954,-0.033225,-0.188562,0.135391,0.122313,0.107484,0
0.79,PRE_DROP,-0.010485,-0.03185,-0.188464,0.118329,0.168232,-0.20989,0
0.8,PRE_DROP,-0.009215,-0.030844,-0.188029,0.113109,0.100555,0.105934,0
0.81,PRE_DROP,-0.008669,-0.029698,-0.187007,-0.003571,0.106913,0.082019,0
0.82,PRE_DROP,-0.008775,-0.028797,-0.185668,-0.010355,0.114874,0.079545,0
0.83,PRE_DROP,-0.00845,-0.027566,-0.184699,0.06304,0.10966,0.095209,0
0.84,PRE_DROP,-0.007687,-0.026326,-0.184704,0.047881,0.154354,-0.220111,0
0.85,PRE_DROP,-0.007276,-0.025137,-0.186624,0.043045,0.114675,-0.210648,0
0.86,PRE_DROP,-0.006836,-0.024166,-0.188894,0.037035,0.066546,-0.202873,0
0.87,PRE_DROP,-0.005781,-0.024211,-0.187641,0.18942,-0.055234,0.440037,0
0.88,PRE_DROP,-0.004062,-0.02454,-0.183191,0.155474,-0.011761,0.437793,0
0.89,PRE_DROP,-0.004018,-0.023319,-0.183228,-0.044245,0.119585,0.073592,0
0.9,PRE_DROP,-0.005264,-0.021766,-0.185191,-0.140012,0.147429,-0.252648,0
0.91,PRE_DROP,-0.006609,-0.020517,-0.187665,-0.106412,0.118578,-0.240742,0
0.92,PRE_DROP,-0.00657,-0.019573,-0.187953,0.06666,0.073481,0.102564,0
0.93,PRE_DROP,-0.005696,-0.01893,-0.186972,0.105177,0.070833,0.110714,0
0.94,PRE_DROP,-0.005244,-0.018117,-0.185898,-0.011896,0.076542,0.086891,0
0.95,PRE_DROP,-0.00582,-0.017405,-0.185211,-0.105373,0.081343,0.067845,0
0.96,PRE_DROP,-0.007238,-0.016277,-0.186418,-0.110951,0.130565,-0.246418,0
0.97,PRE_DROP,-0.007539,-0.014969,-0.1885,0.027413,0.157397,-0.222013,0
0.98,PRE_DROP,-0.006586,-0.013719,-0.189021,0.069614,0.139494,-0.210443,0
0.99,PRE_DROP,-0.005624,-0.012754,-0.18933,0.074963,0.05889,0.106895,0
1.0,PRE_DROP,-0.005429,-0.012198,-0.188466,-0.020381,0.063697,0.087465,0
1.01,PRE_DROP,-0.006335,-0.01141,-0.188411,-0.173585,0.118695,-0.241418,0
1.02,PRE_DROP,-0.007248,-0.010716,-0.188282,-0.10008,0.114394,-0.232031,0
1.03,PRE_DROP,-0.007157,-0.009864,-0.188239,0.061815,0.068622,0.10301,0
1.04,PRE_DROP,-0.006555,-0.008844,-0.18903,0.032373,0.101407,-0.209913,0
1.05,PRE_DROP,-0.006062,-0.008375,-0.189238,0.049389,0.024972,0.10903,0
1.06,PRE_DROP,-0.006212,-0.008062,-0.188182,-0.065938,0.030567,0.085462,0
1.07,PRE_DROP,-0.006911,-0.007836,-0.186572,-0.152203,0.111501,-0.222939,0
1.08,PRE_DROP,-0.00755,-0.006417,-0.188767,0.089919,0.079877,0.171104,0
1.09,PRE_DROP,-0.007,-0.005352,-0.189496,0.038942,0.12936,-0.214133,0
1.1,PRE_DROP,-0.006642,-0.004302,-0.191598,0.033305,0.08518,-0.206864,0
1.11,PRE_DROP,-0.006075,-0.003931,-0.191868,0.038948,0.005192,0.110344,0
1.12,PRE_DROP,-0.005752,-0.004143,-0.188867,0.035242,-0.026342,0.416982,0
1.13,PRE_DROP,-0.005586,-0.004159,-0.184776,0.001646,0.018575,0.402473,0
1.14,PRE_DROP,-0.005995,-0.003552,-0.182627,-0.147075,0.157883,-0.230057,0
1.15,PRE_DROP,-0.007673,-0.002022,-0.185859,-0.205929,0.179138,-0.565038,0
1.16,PRE_DROP,-0.008894,-0.000619,-0.189782,-0.030685,0.091018,-0.219534,0
1.17,PRE_DROP,-0.008217,-0.000425,-0.190141,0.065486,0.008734,-0.17858,0
1.18,PRE_DROP,-0.007255,-0.00098,-0.189187,0.12657,-0.129154,0.512378,0
1.19,PRE_DROP,-0.006316,-0.001872,-0.184774,0.079037,-0.06911,0.435176,0
1.2,PRE_DROP,-0.005767,-0.002286,-0.180927,0.04682,-0.02764,0.421495,0
1.21,PRE_DROP,-0.006304,-0.001646,-0.180757,-0.182329,0.162754,-0.626983,0
1.22,PRE_DROP,-0.007431,-0.000334,-0.185681,-0.093013,0.143004,-0.541828,0
1.23,PRE_DROP,-0.007635,0.000553,-0.188698,0.000495,0.054554,-0.206249,0
1.24,PRE_DROP,-0.007584,0.000797,-0.190525,0.073733,-0.063401,0.196152,0
1.25,PRE_DROP,-0.006517,8.8e-05,-0.187689,0.142441,-0.089488,0.451203,0
1.26,PRE_DROP,-0.004991,-0.000622,-0.181929,0.012595,0.044072,0.03522,0
1.27,PRE_DROP,-0.005106,-0.00039,-0.181242,-0.048174,0.034926,0.089931,0
1.28,PRE_DROP,-0.006566,0.000511,-0.184057,-0.190013,0.130113,-0.560999,0
1.29,PRE_DROP,-0.007595,0.001373,-0.187581,0.026367,0.00771,0.084355,0
1.3,PRE_DROP,-0.006088,0.001342,-0.186477,0.11679,0.056632,-0.240432,0
1.31,PRE_DROP,-0.004715,0.001231,-0.185783,0.124704,-0.022458,0.13418,0
1.32,PRE_DROP,-0.004062,0.001042,-0.184563,0.017206,-0.01655,0.112138,0
1.33,PRE_DROP,-0.004448,0.000912,-0.183557,-0.066761,-0.011278,0.094962,0
1.34,PRE_DROP,-0.005021,0.001272,-0.184839,-0.01154,0.064504,-0.209823,0
1.35,PRE_DROP,-0.004176,0.001961,-0.186107,0.190124,0.036674,0.122953,0
1.36,PRE_DROP,-0.002885,0.002688,-0.188005,0.126525,0.051773,-0.181175,0
1.37,PRE_DROP,-0.001439,0.002726,-0.188133,0.140184,-0.028004,0.137659,0
1.38,PRE_DROP,-0.000607,0.002458,-0.186766,0.021981,-0.02102,0.113216,0
1.39,PRE_DROP,-0.000229,0.001925,-0.183078,0.031991,-0.044742,0.421161,0
1.4,PRE_DROP,-0.000572,0.002372,-0.18329,-0.029195,0.096314,-0.21962,0
1.41,PRE_DROP,0.000139,0.003393,-0.184597,0.076192,0.104158,-0.202185,0
1.42,PRE_DROP,0.000799,0.004127,-0.186371,0.070571,0.06405,-0.194455,0
1.43,PRE_DROP,0.001467,0.004529,-0.188278,0.063735,0.020989,-0.18773,0
1.44,PRE_DROP,0.002365,0.004194,-0.188339,0.068396,-0.059237,0.129302,0
1.45,PRE_DROP,0.002849,0.00353,-0.186022,0.070843,-0.099347,0.438157,0
1.46,PRE_DROP,0.003434,0.0027,-0.180875,0.029621,-0.044251,0.420812,0
1.47,PRE_DROP,0.002865,0.003422,-0.181432,-0.131487,0.182536,-0.5596,0
1.48,PRE_DROP,0.002089,0.005108,-0.186507,0.030425,0.10129,-0.145042,0
1.49,PRE_DROP,0.002719,0.005567,-0.186941,0.045736,0.041856,-0.198096,0
1.5,PRE_DROP,0.003109,0.005744,-0.188664,0.041044,0.002391,-0.188697,0
1.51,PRE_DROP,0.003981,0.004992,-0.187091,0.107529,-0.117794,0.45227,0
1.52,PRE_DROP,0.004777,0.004157,-0.183123,0.073796,-0.073831,0.434828,0
1.53,PRE_DROP,0.005332,0.003666,-0.178855,0.039735,-0.028693,0.420109,0
1.54,PRE_DROP,0.004413,0.004752,-0.181653,-0.116125,0.156811,-0.548996,0
1.55,PRE_DROP,0.003841,0.006138,-0.186343,0.018156,0.088195,-0.221888,0
1.56,PRE_DROP,0.00404,0.006791,-0.188589,0.01568,0.037497,-0.200596,0
1.57,PRE_DROP,0.004154,0.006935,-0.190363,0.010288,-0.000958,-0.194436,0
1.58,PRE_DROP,0.005039,0.006,-0.186754,0.085208,-0.090062,0.439468,0
1.59,PRE_DROP,0.0057,0.005351,-0.182442,0.050993,-0.044286,0.424611,0
1.6,PRE_DROP,0.005607,0.005416,-0.179966,-0.07721,0.042177,0.082448,0
1.61,PRE_DROP,0.003668,0.006694,-0.184651,-0.172256,0.132042,-0.555565,0
1.62,PRE_DROP,0.002904,0.00748,-0.187865,-0.002255,0.04259,-0.204564,0
1.63,PRE_DROP,0.003398,0.007316,-0.188991,0.028444,-0.02348,-0.18604,0
1.64,PRE_DROP,0.00385,0.006665,-0.188986,0.045031,-0.098981,0.132601,0
1.65,PRE_DROP,0.004702,0.005309,-0.184447,0.068353,-0.114825,0.441607,0
1.66,PRE_DROP,0.005224,0.004361,-0.179691,0.030557,-0.062786,0.424943,0
1.67,PRE_DROP,0.004709,0.004501,-0.17927,-0.115847,0.055585,-0.22818,0
1.68,PRE_DROP,0.003142,0.005406,-0.184354,-0.12189,0.091869,-0.537712,0
1.69,PRE_DROP,0.002416,0.006188,-0.189117,-0.048307,0.083688,-0.52264,0
1.7,PRE_DROP,0.003252,0.005903,-0.188649,0.125388,-0.047958,0.138412,0
1.71,PRE_DROP,0.004483,0.005433,-0.187271,0.083545,-0.044167,0.12955,0
1.72,PRE_DROP,0.00473,0.005022,-0.186096,-0.023011,-0.038139,0.107714,0
1.73,PRE_DROP,0.004834,0.004291,-0.18178,-0.080243,0.022054,0.020895,0
1.74,PRE_DROP,0.00431,0.004763,-0.182763,-0.015965,0.080367,-0.213916,0
1.75,PRE_DROP,0.004676,0.005546,-0.184603,0.054312,0.077185,-0.199946,0
1.76,PRE_DROP,0.005231,0.006108,-0.186757,0.047084,0.029509,-0.192498,0
1.77,PRE_DROP,0.005629,0.006179,-0.188458,0.04224,-0.009484,-0.186168,0
1.78,PRE_DROP,0.006253,0.005543,-0.188017,0.037561,-0.078955,0.127106,0
1.79,PRE_DROP,0.007031,0.004381,-0.183531,0.060501,-0.095487,0.436304,0
1.8,PRE_DROP,0.007173,0.004182,-0.181561,0.014216,0.031128,0.102205,0
1.81,PRE_DROP,0.006913,0.005624,-0.184449,-0.042937,0.187849,-0.541376,0
1.82,PRE_DROP,0.00709,0.007267,-0.188748,0.082325,0.113756,-0.201384,0
1.83,PRE_DROP,0.007923,0.007981,-0.189843,0.125148,0.025856,0.110933,0
1.84,PRE_DROP,0.009513,0.008053,-0.185995,0.064287,0.08238,0.099404,0
1.85,PRE_DROP,0.00936,0.00958,-0.186941,-0.062422,0.244003,-0.256723,0
1.86,PRE_DROP,0.009233,0.012229,-0.187293,0.02419,0.287034,0.052528,0
1.87,PRE_DROP,0.009646,0.015707,-0.188358,0.123621,0.331891,0.050714,0
1.88,PRE_DROP,0.01097,0.019371,-0.188274,0.094585,0.320769,0.059457,0
1.89,PRE_DROP,0.011337,0.022259,-0.187832,-0.002661,0.322207,0.040355,0
1.9,PRE_DROP,0.011156,0.02524,-0.185852,-0.010059,0.282398,0.347923,0
1.91,PRE_DROP,0.010455,0.029287,-0.185145,-0.128985,0.484739,-0.380631,0
1.92,PRE_DROP,0.010243,0.034062,-0.187703,0.116814,0.424991,0.108849,0
1.93,PRE_DROP,0.010887,0.038771,-0.189924,0.052158,0.461753,-0.276599,0
1.94,PRE_DROP,0.011448,0.043042,-0.19225,0.124416,0.343146,0.125696,0
1.95,PRE_DROP,0.011948,0.04626,-0.191859,0.014354,0.35726,0.036817,0
1.96,PRE_DROP,0.011403,0.050218,-0.191595,-0.10248,0.360304,0.013601,0
1.97,PRE_DROP,0.010519,0.053853,-0.19048,-0.009258,0.345892,0.33869,0
1.98,PRE_DROP,0.010381,0.057392,-0.189708,-0.004701,0.399633,0.025864,0
1.99,PRE_DROP,0.010697,0.061651,-0.189322,0.057445,0.376593,0.042807,0
2.0,PRE_DROP,0.011439,0.064971,-0.188878,0.103453,0.362411,0.05475,0
2.01,PRE_DROP,0.012206,0.068876,-0.190646,-0.010992,0.445165,-0.573193,0
2.02,PRE_DROP,0.012696,0.072774,-0.193047,0.106638,0.262619,0.138981,0
2.03,PRE_DROP,0.013769,0.075177,-0.192374,0.139164,0.260549,0.081264,0
2.04,PRE_DROP,0.015579,0.077998,-0.191772,0.119263,0.311216,-0.290026,0
2.05,PRE_DROP,0.016533,0.080883,-0.19416,0.155297,0.265825,0.070457,0
2.06,PRE_DROP,0.017633,0.083674,-0.195193,0.038566,0.241908,-0.237317,0
2.07,PRE_DROP,0.018667,0.08543,-0.194836,0.136379,0.156982,0.100545,0
2.08,PRE_DROP,0.020324,0.086912,-0.193755,0.188671,0.141395,0.114023,0
2.09,PRE_DROP,0.02174,0.088879,-0.195274,0.12185,0.224763,-0.216507,0
2.1,PRE_DROP,0.023001,0.090585,-0.194971,0.111686,0.180247,0.090833,0
2.11,PRE_DROP,0.023536,0.092608,-0.194114,-0.003949,0.185872,0.06726,0
2.12,PRE_DROP,0.023158,0.094295,-0.192516,-0.025728,0.121326,0.379764,0
2.13,PRE_DROP,0.022426,0.095608,-0.191474,-0.130455,0.195295,-0.246842,0
2.14,PRE_DROP,0.022586,0.096918,-0.191493,0.132545,0.101452,0.111699,0
2.15,PRE_DROP,0.025289,0.098065,-0.190981,0.295953,0.143209,-0.168159,0
2.16,PRE_DROP,0.028733,0.099379,-0.191667,0.476995,0.115089,0.163631,0
2.17,PRE_DROP,0.033845,0.100459,-0.189826,0.532868,0.107145,0.188423,0
2.18,PRE_DROP,0.0401,0.101616,-0.187673,0.593913,0.104902,0.200744,0
2.19,PRE_DROP,0.046154,0.102829,-0.186631,0.601418,0.165945,-0.113549,0
2.2,PRE_DROP,0.052907,0.104664,-0.187629,0.738052,0.197604,-0.090976,0
2.21,PRE_DROP,0.060261,0.106026,-0.186722,0.793935,0.152084,-0.065219,0
2.22,PRE_DROP,0.068853,0.107429,-0.187488,0.769455,0.105851,-0.06805,0
2.23,PRE_DROP,0.076484,0.108202,-0.187771,0.822594,-0.000608,0.320031,0
2.24,PRE_DROP,0.083995,0.108254,-0.185399,0.853805,-0.000429,0.269002,0
2.25,PRE_DROP,0.092775,0.10831,-0.182676,0.900311,0.007018,0.276416,0
2.26,PRE_DROP,0.101013,0.108746,-0.183197,0.80643,0.02518,-0.046957,0
2.27,PRE_DROP,0.10902,0.108763,-0.183636,0.794009,-0.017392,-0.04181,0
2.28,PRE_DROP,0.116758,0.108377,-0.184057,0.762899,-0.054036,-0.041624,0
2.29,PRE_DROP,0.125004,0.107476,-0.184489,0.738132,-0.101571,-0.037994,0
2.3,PRE_DROP,0.131945,0.106133,-0.183139,0.808987,-0.177236,0.291089,0
2.31,PRE_DROP,0.140855,0.104398,-0.181306,0.701166,-0.05853,-0.422716,0
2.32,PRE_DROP,0.147696,0.103584,-0.183885,0.696276,-0.122503,-0.041178,0
2.33,PRE_DROP,0.154547,0.102115,-0.184309,0.676523,-0.165341,-0.040292,0
2.34,PRE_DROP,0.161181,0.100255,-0.184707,0.656306,-0.203991,-0.037545,0
2.35,PRE_DROP,0.166956,0.098245,-0.185044,0.628493,-0.239387,-0.036583,0
2.36,PRE_DROP,0.17387,0.09505,-0.182355,0.493453,-0.220735,-0.131637,0
2.37,PRE_DROP,0.17833,0.092799,-0.180092,0.51069,-0.26356,0.539635,0
2.38,PRE_DROP,0.183043,0.090712,-0.177882,0.497393,-0.21267,0.23283,0
2.39,PRE_DROP,0.188133,0.088774,-0.177941,0.442929,-0.181965,-0.084979,0
2.4,PRE_DROP,0.192025,0.086974,-0.1787,0.423116,-0.21579,-0.082755,0
2.41,PRE_DROP,0.196619,0.084339,-0.179583,0.407051,-0.259424,-0.078004,0
2.42,PRE_DROP,0.199749,0.08224,-0.181951,0.35607,-0.263566,-0.094316,0
2.43,PRE_DROP,0.203914,0.078797,-0.181463,0.503511,-0.429023,0.633673,0
2.44,PRE_DROP,0.207926,0.075416,-0.178342,0.259237,-0.210933,-0.182228,0
2.45,PRE_DROP,0.209536,0.073707,-0.179575,0.104569,-0.164244,-0.157627,0
2.46,PRE_DROP,0.21062,0.071635,-0.180688,0.082746,-0.179768,-0.222415,0
2.47,PRE_DROP,0.212302,0.069932,-0.181263,0.28246,-0.221653,0.176197,0
2.48,PRE_DROP,0.215404,0.067702,-0.180731,0.33001,-0.257163,0.269263,0
2.49,PRE_DROP,0.21767,0.065523,-0.179941,0.118239,-0.163715,-0.157426,0
2.5,PRE_DROP,0.218334,0.063976,-0.17986,0.050792,-0.187639,0.136,0
2.51,PRE_DROP,0.218258,0.062166,-0.18095,0.052157,-0.220757,0.143981,0
2.52,PRE_DROP,0.219029,0.060329,-0.181058,0.159515,-0.203791,0.161498,0
2.53,PRE_DROP,0.22033,0.058745,-0.181255,0.121482,-0.164354,-0.155788,0
2.54,PRE_DROP,0.221527,0.056502,-0.180515,-0.006796,-0.146159,-0.186011,0
2.55,PRE_DROP,0.221072,0.055112,-0.180688,-0.073107,-0.169995,0.10773,0
2.56,PRE_DROP,0.219954,0.053359,-0.181098,-0.046467,-0.191954,0.117262,0
2.57,PRE_DROP,0.219842,0.051616,-0.179985,0.015175,-0.193915,0.13001,0
2.58,PRE_DROP,0.219954,0.049743,-0.179314,-0.006487,-0.200471,0.127193,0
2.59,PRE_DROP,0.219325,0.047782,-0.178169,-0.109369,-0.192446,0.105661,0
2.6,PRE_DROP,0.217535,0.04602,-0.177939,-0.262754,-0.135211,-0.223625,0
2.61,PRE_DROP,0.215049,0.044971,-0.181838,-0.154904,-0.126444,-0.216963,0
2.62,PRE_DROP,0.214539,0.04346,-0.182476,-0.044807,-0.096077,-0.258626,0
2.63,PRE_DROP,0.214456,0.042042,-0.182566,-0.01484,-0.183848,0.122097,0
2.64,PRE_DROP,0.212947,0.040642,-0.183715,-0.167465,-0.148672,0.142012,0
2.65,PRE_DROP,0.210745,0.039214,-0.18239,-0.277891,-0.109067,0.001975,0
2.66,PRE_DROP,0.208712,0.038096,-0.181766,-0.197094,-0.124678,0.07541,0
2.67,PRE_DROP,0.206935,0.03677,-0.181229,-0.197092,-0.058139,-0.294825,0
2.68,PRE_DROP,0.205271,0.035942,-0.183287,-0.184784,-0.109791,-0.225667,0
2.69,PRE_DROP,0.203659,0.034307,-0.18324,-0.184267,-0.178922,0.088778,0
2.7,PRE_DROP,0.200983,0.032377,-0.182404,-0.293457,-0.171562,0.066337,0
2.71,PRE_DROP,0.198398,0.03066,-0.180262,-0.323553,-0.138073,0.066867,0
2.72,PRE_DROP,0.195322,0.029856,-0.180453,-0.317762,-0.007307,-0.257997,0
2.73,PRE_DROP,0.192633,0.029839,-0.183072,-0.258815,-0.018424,-0.256864,0
2.74,PRE_DROP,0.190043,0.029424,-0.185596,-0.259059,-0.061531,-0.248651,0
2.75,PRE_DROP,0.187293,0.028399,-0.187881,-0.178896,-0.178442,0.155021,0
2.76,PRE_DROP,0.185509,0.026672,-0.185539,-0.188544,-0.201679,0.394347,0
2.77,PRE_DROP,0.18331,0.025032,-0.182388,-0.288207,-0.093745,0.06607,0
2.78,PRE_DROP,0.179958,0.02423,-0.180374,-0.364375,-0.028788,0.025528,0
2.79,PRE_DROP,0.17556,0.024315,-0.182781,-0.450415,-0.000624,-0.296032,0
2.8,PRE_DROP,0.171678,0.023999,-0.184697,-0.375945,-0.089236,0.024213,0
2.81,PRE_DROP,0.168116,0.02322,-0.185125,-0.26417,-0.086553,0.05821,0
2.82,PRE_DROP,0.165883,0.022219,-0.183536,-0.259777,-0.072998,0.055527,0
2.83,PRE_DROP,0.163103,0.021583,-0.183115,-0.348874,-0.068183,0.038867,0
2.84,PRE_DROP,0.158491,0.021009,-0.183602,-0.611891,0.077916,-0.771524,0
2.85,PRE_DROP,0.154326,0.021131,-0.186823,-0.386843,0.013679,-0.285022,0
2.86,PRE_DROP,0.151308,0.021129,-0.188187,-0.270192,0.041271,-0.324629,0
2.87,PRE_DROP,0.148987,0.02088,-0.188799,-0.243654,-0.049221,0.055962,0
