# ARMAX Iris Drone Run #12
# Recorded: 2026-05-10 11:27:31.771660
# Sample rate: 100 Hz (Ts = 0.01s)
# Pre-drop hover: 5.0s
# Post-drop log:  25.0s
# Drop sample idx: 501
# MATLAB: y=roll_deg, u=drop_event, Ts=0.01
#
time_s,phase,roll_deg,pitch_deg,yaw_deg,rollspeed_deg_s,pitchspeed_deg_s,yawspeed_deg_s,drop_event
0.64,PRE_DROP,0.016017,0.004015,-0.014074,0.025375,0.032966,0.112546,0
0.65,PRE_DROP,0.015308,0.004453,-0.015006,-0.12896,0.042541,-0.282577,0
0.66,PRE_DROP,0.014303,0.004704,-0.014695,-0.080579,0.028035,0.102278,0
0.67,PRE_DROP,0.013671,0.005061,-0.013654,-0.049532,0.042586,0.1054,0
0.68,PRE_DROP,0.013347,0.005568,-0.012583,-0.018033,0.0571,0.108569,0
0.69,PRE_DROP,0.012747,0.00622,-0.014645,-0.090809,0.054681,-0.278336,0
0.7,PRE_DROP,0.011405,0.006593,-0.017737,-0.148604,0.017722,-0.283589,0
0.71,PRE_DROP,0.009988,0.00656,-0.019087,-0.136649,-0.020013,0.10182,0
0.72,PRE_DROP,0.008804,0.006448,-0.018091,-0.103588,-0.004105,0.101117,0
0.73,PRE_DROP,0.007876,0.006502,-0.016958,-0.068584,0.012625,0.104618,0
0.74,PRE_DROP,0.007243,0.006719,-0.017226,-0.099177,0.032386,-0.282214,0
0.75,PRE_DROP,0.005952,0.006863,-0.020035,-0.153095,-0.000884,-0.283131,0
0.76,PRE_DROP,0.00444,0.006631,-0.020895,-0.129037,-0.030258,0.099424,0
0.77,PRE_DROP,0.003334,0.006405,-0.019883,-0.095365,-0.016827,0.102826,0
0.78,PRE_DROP,0.002488,0.006334,-0.018732,-0.060854,0.001176,0.106197,0
0.79,PRE_DROP,0.001778,0.006447,-0.01976,-0.109478,0.010956,-0.278393,0
0.8,PRE_DROP,0.00085,0.00627,-0.019346,-0.027022,-0.04712,0.493189,0
0.81,PRE_DROP,0.0009,0.005752,-0.016348,0.010435,-0.043486,0.117968,0
0.82,PRE_DROP,0.000866,0.005438,-0.017149,-0.036745,-0.031181,-0.266526,0
0.83,PRE_DROP,0.000195,0.004942,-0.019842,-0.090622,-0.064487,-0.271443,0
0.84,PRE_DROP,-0.000718,0.004083,-0.020588,-0.070534,-0.093781,0.110623,0
0.85,PRE_DROP,-0.001242,0.003233,-0.019465,-0.038229,-0.077603,0.113712,0
0.86,PRE_DROP,-0.001763,0.002478,-0.018231,-0.102012,-0.061674,0.105338,0
0.87,PRE_DROP,-0.003477,0.002024,-0.019341,-0.237796,-0.051159,-0.289629,0
0.88,PRE_DROP,-0.005412,0.000886,-0.017054,-0.150689,-0.117112,0.029407,0
0.89,PRE_DROP,-0.005844,-7.1e-05,-0.017214,-0.003689,-0.081649,-0.263071,0
0.9,PRE_DROP,-0.005537,-0.000897,-0.017872,-0.003544,-0.081996,-0.259377,0
0.91,PRE_DROP,-0.005939,-0.001854,-0.016652,-0.11297,-0.088947,0.106269,0
0.92,PRE_DROP,-0.007941,-0.002663,-0.01879,-0.230604,-0.090868,-0.285871,0
0.93,PRE_DROP,-0.009483,-0.003574,-0.018844,-0.059919,-0.084276,0.112266,0
0.94,PRE_DROP,-0.009057,-0.004286,-0.018809,0.09389,-0.045098,-0.253795,0
0.95,PRE_DROP,-0.007679,-0.004788,-0.018159,0.112169,-0.05321,0.132554,0
0.96,PRE_DROP,-0.007452,-0.005243,-0.016962,-0.048534,-0.03969,0.110988,0
0.97,PRE_DROP,-0.008831,-0.005557,-0.019057,-0.172202,-0.042685,-0.281861,0
0.98,PRE_DROP,-0.009491,-0.006122,-0.017891,0.025765,-0.050744,0.120536,0
0.99,PRE_DROP,-0.008279,-0.006496,-0.017334,0.179455,-0.028945,0.141378,0
