# ARMAX Iris Drone Run #11
# Recorded: 2026-05-10 11:25:29.561176
# Sample rate: 100 Hz (Ts = 0.01s)
# Pre-drop hover: 5.0s
# Post-drop log:  25.0s
# Drop sample idx: 501
# MATLAB: y=roll_deg, u=drop_event, Ts=0.01
#
time_s,phase,roll_deg,pitch_deg,yaw_deg,rollspeed_deg_s,pitchspeed_deg_s,yawspeed_deg_s,drop_event
0.69,PRE_DROP,0.008139,0.054522,-0.01897,0.044988,-0.212424,0.13363,0
0.7,PRE_DROP,0.008725,0.052456,-0.01762,0.069173,-0.202083,0.136072,0
0.71,PRE_DROP,0.009548,0.050496,-0.016246,0.092587,-0.190963,0.138559,0
0.72,PRE_DROP,0.010092,0.048552,-0.016797,0.073728,-0.205228,0.13697,0
0.73,PRE_DROP,0.010654,0.046596,-0.017414,0.020907,-0.1978,-0.2481,0
0.74,PRE_DROP,0.010468,0.044178,-0.018783,-0.06828,-0.287432,-0.253755,0
0.75,PRE_DROP,0.010286,0.040638,-0.017371,-0.005689,-0.389066,0.1382,0
0.76,PRE_DROP,0.010387,0.036301,-0.015943,0.021926,-0.470497,0.146538,0
0.77,PRE_DROP,0.010762,0.031174,-0.014433,0.050977,-0.548902,0.155023,0
0.78,PRE_DROP,0.011251,0.025328,-0.014067,0.01517,-0.595632,-0.228444,0
0.79,PRE_DROP,0.011119,0.019191,-0.016338,-0.035552,-0.629152,-0.229074,0
0.8,PRE_DROP,0.010577,0.012721,-0.017442,-0.036973,-0.678674,0.15537,0
0.81,PRE_DROP,0.01039,0.005483,-0.01588,-0.007128,-0.75733,0.15991,0
0.82,PRE_DROP,0.010182,-0.002363,-0.01624,-0.050822,-0.79669,-0.221097,0
0.83,PRE_DROP,0.009345,-0.010456,-0.018487,-0.108933,-0.819394,-0.227291,0
0.84,PRE_DROP,0.008275,-0.018833,-0.01879,-0.087306,-0.843001,0.154764,0
0.85,PRE_DROP,0.007599,-0.027128,-0.017229,-0.05079,-0.817116,0.157715,0
0.86,PRE_DROP,0.007223,-0.035184,-0.015642,-0.023969,-0.79808,0.159957,0
0.87,PRE_DROP,0.007158,-0.043008,-0.01403,0.004543,-0.768737,0.161918,0
0.88,PRE_DROP,0.007443,-0.050641,-0.012385,0.0773,-0.773059,0.171269,0
0.89,PRE_DROP,0.009158,-0.058641,-0.011301,0.231402,-0.812113,0.195579,0
0.9,PRE_DROP,0.011575,-0.066651,-0.009377,0.248504,-0.78956,0.192842,0
0.91,PRE_DROP,0.014122,-0.074284,-0.009418,0.277453,-0.731421,-0.185673,0
0.92,PRE_DROP,0.01752,-0.081211,-0.011227,0.395481,-0.661762,-0.17629,0
0.93,PRE_DROP,0.021404,-0.087646,-0.01491,0.384766,-0.656887,-0.178941,0
0.94,PRE_DROP,0.024943,-0.094368,-0.016736,0.329298,-0.684433,-0.184716,0
0.95,PRE_DROP,0.028605,-0.101306,-0.014689,0.371942,-0.682981,0.19814,0
0.96,PRE_DROP,0.032369,-0.107951,-0.013919,0.373895,-0.635216,-0.186553,0
0.97,PRE_DROP,0.036849,-0.113991,-0.014478,0.510994,-0.593195,0.210909,0
0.98,PRE_DROP,0.041863,-0.119782,-0.013618,0.465673,-0.56675,-0.180594,0
0.99,PRE_DROP,0.04613,-0.125595,-0.015428,0.392683,-0.595087,-0.184101,0
1.0,PRE_DROP,0.050291,-0.131688,-0.014148,0.429912,-0.602147,0.198508,0
1.01,PRE_DROP,0.054713,-0.137221,-0.016034,0.496938,-0.52538,-0.17679,0
1.02,PRE_DROP,0.060419,-0.142407,-0.01343,0.591625,-0.512591,0.591643,0
1.03,PRE_DROP,0.065081,-0.14724,-0.011553,0.392101,-0.476798,0.185776,0
1.04,PRE_DROP,0.067947,-0.151857,-0.011795,0.223473,-0.458193,-0.213822,0
1.05,PRE_DROP,0.070479,-0.156227,-0.014676,0.311349,-0.414585,-0.206684,0
1.06,PRE_DROP,0.074264,-0.159979,-0.016695,0.431817,-0.345366,-0.197136,0
1.07,PRE_DROP,0.079077,-0.163489,-0.014761,0.455149,-0.341225,0.183194,0
1.08,PRE_DROP,0.082679,-0.166817,-0.013051,0.283124,-0.327472,0.16195,0
1.09,PRE_DROP,0.084514,-0.169945,-0.013523,0.121773,-0.31054,-0.236653,0
1.1,PRE_DROP,0.086104,-0.173041,-0.013959,0.180159,-0.278988,-0.231814,0
1.11,PRE_DROP,0.088588,-0.175472,-0.016223,0.302507,-0.215188,-0.221488,0
1.12,PRE_DROP,0.092002,-0.177508,-0.017271,0.31248,-0.204856,-0.221671,0
1.13,PRE_DROP,0.094879,-0.17977,-0.017552,0.247353,-0.233001,0.150039,0
1.14,PRE_DROP,0.096431,-0.18203,-0.016168,0.082567,-0.219733,0.129736,0
1.15,PRE_DROP,0.097149,-0.184056,-0.016099,0.074293,-0.174508,-0.255972,0
1.16,PRE_DROP,0.098592,-0.185457,-0.018561,0.199896,-0.111884,-0.241274,0
1.17,PRE_DROP,0.101293,-0.186512,-0.017805,0.288229,-0.100887,0.146452,0
1.18,PRE_DROP,0.103825,-0.187464,-0.017523,0.208284,-0.099632,0.136678,0
1.19,PRE_DROP,0.104996,-0.188386,-0.01627,0.044649,-0.085451,0.116452,0
1.2,PRE_DROP,0.105335,-0.189118,-0.014368,0.036706,-0.061556,0.114517,0
1.21,PRE_DROP,0.105916,-0.189251,-0.017078,0.1149,0.014034,-0.259196,0
1.22,PRE_DROP,0.10749,-0.189021,-0.018493,0.13208,0.020835,-0.258217,0
1.23,PRE_DROP,0.108484,-0.188995,-0.021105,0.071319,-0.013591,-0.263775,0
1.24,PRE_DROP,0.109105,-0.189313,-0.017936,0.036419,-0.018137,0.488752,0
1.25,PRE_DROP,0.109051,-0.189166,-0.013111,-0.036207,0.043302,0.47741,0
1.26,PRE_DROP,0.108419,-0.18805,-0.016105,-0.003826,0.13709,-0.280584,0
1.27,PRE_DROP,0.108618,-0.186479,-0.020033,0.019555,0.142738,-0.279035,0
1.28,PRE_DROP,0.10852,-0.18524,-0.022849,-0.034595,0.107983,-0.284032,0
1.29,PRE_DROP,0.108153,-0.184389,-0.023721,-0.016888,0.075721,0.097868,0
1.3,PRE_DROP,0.108084,-0.18352,-0.018882,-0.038365,0.115121,0.471827,0
1.31,PRE_DROP,0.107289,-0.182045,-0.014222,-0.108375,0.175864,0.460906,0
1.32,PRE_DROP,0.105635,-0.179902,-0.015952,-0.205025,0.242369,-0.696566,0
1.33,PRE_DROP,0.104185,-0.177552,-0.020805,-0.079619,0.213614,-0.294624,0
1.34,PRE_DROP,0.104193,-0.175768,-0.021677,0.045212,0.139065,0.102467,0
1.35,PRE_DROP,0.104106,-0.174491,-0.022601,-0.045376,0.116533,0.092835,0
1.36,PRE_DROP,0.103082,-0.173289,-0.019782,-0.125527,0.133188,0.460771,0
1.37,PRE_DROP,0.101348,-0.171606,-0.016446,-0.211355,0.199424,0.067521,0
1.38,PRE_DROP,0.099416,-0.169289,-0.018458,-0.156741,0.256795,-0.305628,0
1.39,PRE_DROP,0.098675,-0.166465,-0.020226,-0.005821,0.2875,0.090249,0
1.4,PRE_DROP,0.097974,-0.163561,-0.023269,-0.095497,0.273791,-0.300137,0
1.41,PRE_DROP,0.096733,-0.161034,-0.026291,-0.148571,0.23609,-0.304761,0
1.42,PRE_DROP,0.095626,-0.158909,-0.024225,-0.102551,0.21862,0.458336,0
1.43,PRE_DROP,0.094212,-0.156392,-0.019698,-0.170538,0.281646,0.447446,0
1.44,PRE_DROP,0.091935,-0.153183,-0.018465,-0.256045,0.359093,-0.326942,0
1.45,PRE_DROP,0.090635,-0.149615,-0.019644,-0.078174,0.353212,-0.301272,0
1.46,PRE_DROP,0.090335,-0.14664,-0.019915,-0.063269,0.27986,-0.299024,0
1.47,PRE_DROP,0.089434,-0.144041,-0.022884,-0.114845,0.242579,-0.299525,0
1.48,PRE_DROP,0.087914,-0.141769,-0.022062,-0.220608,0.231918,0.066728,0
1.49,PRE_DROP,0.08554,-0.139194,-0.022626,-0.223594,0.291022,-0.31513,0
1.5,PRE_DROP,0.084639,-0.136264,-0.02252,0.013886,0.295463,0.09128,0
1.51,PRE_DROP,0.084719,-0.133375,-0.023943,-0.029379,0.277781,-0.29112,0
1.52,PRE_DROP,0.084059,-0.13075,-0.023036,-0.137225,0.268019,0.074811,0
1.53,PRE_DROP,0.081745,-0.12798,-0.024359,-0.289056,0.27531,-0.321889,0
1.54,PRE_DROP,0.079969,-0.12567,-0.020469,-0.116977,0.212815,0.459434,0
1.55,PRE_DROP,0.079175,-0.123218,-0.02165,-0.029221,0.271852,-0.289592,0
1.56,PRE_DROP,0.078986,-0.120561,-0.023772,-0.051213,0.253509,-0.291517,0
1.57,PRE_DROP,0.0781,-0.118185,-0.02287,-0.157286,0.242592,0.074655,0
1.58,PRE_DROP,0.075729,-0.115702,-0.022217,-0.273945,0.254555,0.060387,0
1.59,PRE_DROP,0.073757,-0.113114,-0.021518,-0.102093,0.261839,0.080956,0
1.6,PRE_DROP,0.07359,-0.110591,-0.020286,-0.029969,0.26088,-0.29197,0
1.61,PRE_DROP,0.073101,-0.108237,-0.021214,-0.086098,0.223916,0.085265,0
1.62,PRE_DROP,0.071386,-0.105924,-0.020463,-0.240571,0.236522,0.066354,0
1.63,PRE_DROP,0.06853,-0.103665,-0.021288,-0.218442,0.185683,0.458134,0
1.64,PRE_DROP,0.066877,-0.101878,-0.018671,-0.100757,0.183551,0.087082,0
1.65,PRE_DROP,0.066288,-0.099784,-0.019275,-0.013989,0.215661,0.099303,0
1.66,PRE_DROP,0.065606,-0.097651,-0.020273,-0.104063,0.202882,0.085497,0
1.67,PRE_DROP,0.063616,-0.095525,-0.020739,-0.277515,0.221153,-0.316365,0
1.68,PRE_DROP,0.06094,-0.093484,-0.022656,-0.190009,0.194804,0.077575,0
1.69,PRE_DROP,0.060231,-0.091478,-0.021759,0.025043,0.205909,0.100797,0
1.7,PRE_DROP,0.060694,-0.089259,-0.02149,0.01176,0.223739,0.09812,0
1.71,PRE_DROP,0.059932,-0.086948,-0.020614,-0.146142,0.235518,0.078829,0
1.72,PRE_DROP,0.057526,-0.084499,-0.021898,-0.296121,0.245197,-0.317716,0
1.73,PRE_DROP,0.05564,-0.082292,-0.020323,-0.116617,0.221688,0.081899,0
1.74,PRE_DROP,0.055596,-0.080019,-0.019351,0.058425,0.232764,0.104195,0
1.75,PRE_DROP,0.055624,-0.077721,-0.020263,-0.035891,0.218795,0.093797,0
1.76,PRE_DROP,0.054419,-0.075473,-0.019428,-0.1887,0.229404,0.074982,0
1.77,PRE_DROP,0.052039,-0.073196,-0.020624,-0.214515,0.217097,0.072781,0
1.78,PRE_DROP,0.050855,-0.071088,-0.019017,-0.032145,0.21744,0.094968,0
1.79,PRE_DROP,0.050857,-0.068565,-0.021143,0.003913,0.25885,-0.283445,0
1.8,PRE_DROP,0.050582,-0.066172,-0.023985,-0.052806,0.222446,-0.286797,0
1.81,PRE_DROP,0.049683,-0.064103,-0.023037,-0.161233,0.212671,0.079092,0
1.82,PRE_DROP,0.047658,-0.062028,-0.022221,-0.14614,0.181405,0.465306,0
1.83,PRE_DROP,0.046837,-0.060422,-0.017513,-0.028161,0.14441,0.478547,0
1.84,PRE_DROP,0.046074,-0.058739,-0.018604,-0.10968,0.167401,-0.288666,0
1.85,PRE_DROP,0.044704,-0.05726,-0.021512,-0.160512,0.131302,-0.292958,0
1.86,PRE_DROP,0.042959,-0.05617,-0.023244,-0.154308,0.090323,0.091942,0
1.87,PRE_DROP,0.041748,-0.054939,-0.024235,-0.07285,0.126852,0.095494,0
1.88,PRE_DROP,0.041127,-0.053555,-0.019422,-0.093848,0.166048,0.469532,0
1.89,PRE_DROP,0.038998,-0.051621,-0.018729,-0.280028,0.198468,0.06769,0
1.9,PRE_DROP,0.036003,-0.04991,-0.018812,-0.278509,0.129456,0.072345,0
1.91,PRE_DROP,0.034056,-0.048691,-0.018739,-0.090654,0.122072,0.095491,0
1.92,PRE_DROP,0.033554,-0.04742,-0.020831,-0.054223,0.11496,-0.278101,0
1.93,PRE_DROP,0.03264,-0.04642,-0.019799,-0.162876,0.106063,0.087571,0
1.94,PRE_DROP,0.030175,-0.0453,-0.019023,-0.314707,0.116776,0.069272,0
1.95,PRE_DROP,0.027194,-0.043848,-0.020216,-0.202198,0.153209,0.082583,0
1.96,PRE_DROP,0.026355,-0.042273,-0.01927,0.013187,0.161096,0.106087,0
1.97,PRE_DROP,0.026445,-0.040708,-0.020547,-0.027793,0.146777,-0.276105,0
1.98,PRE_DROP,0.025792,-0.039392,-0.019494,-0.136187,0.138069,0.089623,0
1.99,PRE_DROP,0.02348,-0.037918,-0.020674,-0.289922,0.144984,-0.307268,0
2.0,PRE_DROP,0.021346,-0.03667,-0.019035,-0.161926,0.127982,0.083926,0
2.01,PRE_DROP,0.02085,-0.035346,-0.018023,0.013041,0.137166,0.108396,0
2.02,PRE_DROP,0.020335,-0.033948,-0.020868,-0.07581,0.123337,-0.279969,0
2.03,PRE_DROP,0.019373,-0.032944,-0.021722,-0.132814,0.090868,0.093103,0
2.04,PRE_DROP,0.017106,-0.0319,-0.022113,-0.304691,0.13089,-0.309807,0
2.05,PRE_DROP,0.014798,-0.030775,-0.023889,-0.126731,0.091267,0.095774,0
2.06,PRE_DROP,0.01465,-0.029805,-0.022065,0.025681,0.109876,0.109324,0
2.07,PRE_DROP,0.015145,-0.028803,-0.018957,0.048295,0.081143,0.494362,0
2.08,PRE_DROP,0.015121,-0.028068,-0.016024,-0.023971,0.078479,0.108346,0
2.09,PRE_DROP,0.015021,-0.027239,-0.014923,0.001726,0.086837,0.111312,0
2.1,PRE_DROP,0.014874,-0.026296,-0.015791,-0.049836,0.090961,-0.273225,0
2.11,PRE_DROP,0.014214,-0.025648,-0.017326,-0.048947,0.043384,0.111476,0
2.12,PRE_DROP,0.013865,-0.025168,-0.016236,-0.022895,0.051835,0.110351,0
2.13,PRE_DROP,0.013778,-0.024606,-0.015117,0.002609,0.059306,0.113198,0
2.14,PRE_DROP,0.013139,-0.024014,-0.017914,-0.089878,0.040519,-0.275164,0
2.15,PRE_DROP,0.012222,-0.023865,-0.018697,-0.071787,0.003642,0.107121,0
2.16,PRE_DROP,0.011652,-0.023781,-0.01761,-0.044615,0.012439,0.109997,0
2.17,PRE_DROP,0.01135,-0.02361,-0.016494,-0.018387,0.020947,0.112956,0
2.18,PRE_DROP,0.01131,-0.023351,-0.015349,0.007351,0.030038,0.115729,0
2.19,PRE_DROP,0.011521,-0.023009,-0.014176,0.032685,0.037808,0.118516,0
2.2,PRE_DROP,0.011405,-0.022291,-0.016157,-0.043622,0.100034,-0.272617,0
2.21,PRE_DROP,0.010807,-0.021042,-0.017718,-0.041973,0.130245,0.107409,0
2.22,PRE_DROP,0.010538,-0.020128,-0.016641,-0.014,0.052871,0.111618,0
2.23,PRE_DROP,0.010256,-0.019916,-0.01748,-0.060963,0.007331,-0.269355,0
2.24,PRE_DROP,0.009347,-0.020027,-0.020201,-0.115118,-0.026367,-0.274296,0
2.25,PRE_DROP,0.008703,-0.020414,-0.019027,-0.050765,-0.030838,0.111891,0
2.26,PRE_DROP,0.00836,-0.020643,-0.017891,-0.020766,-0.015937,0.114875,0
2.27,PRE_DROP,0.008317,-0.020715,-0.016727,0.008557,-0.000399,0.117751,0
2.28,PRE_DROP,0.007988,-0.020636,-0.018697,-0.063087,-0.002428,-0.269086,0
2.29,PRE_DROP,0.007212,-0.020882,-0.020191,-0.058454,-0.042778,0.115624,0
2.3,PRE_DROP,0.006793,-0.021219,-0.019061,-0.028125,-0.026702,0.114538,0
2.31,PRE_DROP,0.006674,-0.0214,-0.0179,0.001227,-0.01094,0.117299,0
2.32,PRE_DROP,0.006799,-0.021468,-0.016267,0.033352,-0.01285,0.50741,0
2.33,PRE_DROP,0.006715,-0.021253,-0.011337,-0.04087,0.0492,0.488003,0
2.34,PRE_DROP,0.004982,-0.020334,-0.01554,-0.195709,0.102521,-0.668267,0
2.35,PRE_DROP,0.003871,-0.019237,-0.019037,-0.047206,0.132497,-0.274979,0
2.36,PRE_DROP,0.004207,-0.017722,-0.019746,0.07852,0.155939,0.116589,0
2.37,PRE_DROP,0.004345,-0.016138,-0.022511,-0.011173,0.141808,-0.272009,0
2.38,PRE_DROP,0.003919,-0.014907,-0.025261,-0.067516,0.107654,-0.277232,0
2.39,PRE_DROP,0.003744,-0.013971,-0.024116,-0.005309,0.099883,0.108893,0
2.4,PRE_DROP,0.003858,-0.012888,-0.02301,0.02497,0.115252,0.111826,0
2.41,PRE_DROP,0.003954,-0.011631,-0.023874,-0.023802,0.125018,-0.272766,0
2.42,PRE_DROP,0.003412,-0.010568,-0.026629,-0.07938,0.090737,-0.277823,0
2.43,PRE_DROP,0.003196,-0.009991,-0.024267,0.042705,0.036244,0.496631,0
2.44,PRE_DROP,0.003535,-0.009459,-0.021966,0.056632,0.056429,0.499324,0
2.45,PRE_DROP,0.003392,-0.008523,-0.019054,-0.092952,0.114122,0.098651,0
2.46,PRE_DROP,0.001676,-0.007358,-0.022011,-0.19401,0.100734,-0.290832,0
2.47,PRE_DROP,0.000604,-0.006826,-0.018601,-0.044156,0.030766,0.487932,0
2.48,PRE_DROP,0.00022,-0.006431,-0.016808,-0.029926,0.047553,0.111127,0
2.49,PRE_DROP,-0.000494,-0.005874,-0.018844,-0.101338,0.044676,-0.27546,0
2.5,PRE_DROP,-0.001803,-0.005611,-0.021626,-0.154615,0.010955,-0.280394,0
2.51,PRE_DROP,-0.003064,-0.005683,-0.021293,-0.106325,-0.004379,0.104413,0
2.52,PRE_DROP,-0.003951,-0.005647,-0.020231,-0.074589,0.010303,0.107664,0
2.53,PRE_DROP,-0.004475,-0.005074,-0.023006,0.006334,0.084524,-0.265611,0
2.54,PRE_DROP,-0.003816,-0.004288,-0.020983,0.022821,0.09391,0.112103,0
2.55,PRE_DROP,-0.004462,-0.003279,-0.01995,-0.134682,0.106593,0.094781,0
2.56,PRE_DROP,-0.006537,-0.002219,-0.020978,-0.197227,0.073469,0.093302,0
2.57,PRE_DROP,-0.007471,-0.001507,-0.019958,0.003787,0.075713,0.11345,0
2.58,PRE_DROP,-0.006473,-0.000623,-0.019471,0.158815,0.096298,0.134671,0
2.59,PRE_DROP,-0.005529,0.000365,-0.018999,0.031906,0.0998,0.115378,0
2.6,PRE_DROP,-0.00617,0.001464,-0.019168,-0.144276,0.118372,-0.28661,0
2.61,PRE_DROP,-0.007593,0.002423,-0.020041,-0.120166,0.087095,0.098115,0
2.62,PRE_DROP,-0.007767,0.00335,-0.018939,0.077961,0.097494,0.121385,0
2.63,PRE_DROP,-0.006832,0.004432,-0.018916,0.062598,0.116807,-0.26365,0
2.64,PRE_DROP,-0.006538,0.005415,-0.021544,0.00317,0.08316,-0.265309,0
2.65,PRE_DROP,-0.006816,0.006053,-0.024225,-0.053227,0.0484,-0.27047,0
2.66,PRE_DROP,-0.007495,0.006313,-0.025734,-0.049284,0.007892,0.11403,0
2.67,PRE_DROP,-0.00718,0.006137,-0.021872,0.038409,-0.012521,0.118592,0
2.68,PRE_DROP,-0.006703,0.006139,-0.016789,0.013448,0.027598,0.496166,0
2.69,PRE_DROP,-0.007869,0.00674,-0.017807,-0.173938,0.058488,-0.284118,0
2.7,PRE_DROP,-0.009831,0.007141,-0.020665,-0.185782,0.02445,-0.283733,0
2.71,PRE_DROP,-0.010163,0.007222,-0.019461,0.062226,0.013192,0.124738,0
2.72,PRE_DROP,-0.009219,0.007459,-0.02014,0.064654,0.023408,-0.253841,0
2.73,PRE_DROP,-0.008957,0.007552,-0.018867,-0.046415,0.015621,0.111557,0
2.74,PRE_DROP,-0.01038,0.007816,-0.019829,-0.19956,0.026996,-0.285541,0
2.75,PRE_DROP,-0.011878,0.00782,-0.018759,-0.094141,-0.000831,0.105408,0
2.76,PRE_DROP,-0.011933,0.008011,-0.01955,0.044536,0.047855,-0.257322,0
2.77,PRE_DROP,-0.010447,0.008864,-0.02065,0.124309,0.084953,-0.241177,0
2.78,PRE_DROP,-0.009645,0.009427,-0.01958,0.043035,0.075481,0.11863,0
2.79,PRE_DROP,-0.010192,0.01028,-0.020475,-0.113314,0.084933,-0.278861,0
2.8,PRE_DROP,-0.010885,0.010869,-0.018898,-0.006451,0.039788,0.497084,0
2.81,PRE_DROP,-0.010442,0.011532,-0.018973,0.095606,0.091981,-0.257718,0
2.82,PRE_DROP,-0.009136,0.012424,-0.019576,0.095311,0.089242,-0.253967,0
2.83,PRE_DROP,-0.008519,0.013127,-0.022147,0.035597,0.054447,-0.259503,0
2.84,PRE_DROP,-0.008461,0.013466,-0.024507,-0.016561,0.024288,-0.264352,0
2.85,PRE_DROP,-0.008212,0.013561,-0.023505,0.039247,0.014597,0.120972,0
2.86,PRE_DROP,-0.007633,0.013784,-0.019182,0.034478,0.045366,0.497319,0
2.87,PRE_DROP,-0.008086,0.01465,-0.017485,-0.133107,0.110272,-0.286097,0
