# ARMAX Iris Drone Run #3
# Recorded: 2026-05-09 12:42:38.403948
# Sample rate: 100 Hz (Ts = 0.01s)
# Pre-drop hover: 5.0s
# Post-drop log:  25.0s
# Drop sample idx: 501
# MATLAB: y=roll_deg, u=drop_event, Ts=0.01
#
time_s,phase,roll_deg,pitch_deg,yaw_deg,rollspeed_deg_s,pitchspeed_deg_s,yawspeed_deg_s,drop_event
0.77,PRE_DROP,-0.005259,0.008399,-0.003438,-0.076532,0.002403,0.000638,0
0.78,PRE_DROP,-0.006015,0.008423,-0.003432,-0.075429,0.002271,0.000658,0
0.79,PRE_DROP,-0.006749,0.008446,-0.003425,-0.071758,0.00239,0.000675,0
0.8,PRE_DROP,-0.007464,0.008469,-0.003418,-0.070874,0.002246,0.000693,0
0.81,PRE_DROP,-0.008156,0.008492,-0.003411,-0.068611,0.002239,0.00071,0
0.82,PRE_DROP,-0.008831,0.008514,-0.003404,-0.065891,0.002292,0.000726,0
0.83,PRE_DROP,-0.009456,0.00852,-0.002123,-0.046248,-0.008544,0.403334,0
0.84,PRE_DROP,-0.009074,0.008338,-0.004261,0.093014,-0.033579,-0.399755,0
0.85,PRE_DROP,-0.007998,0.007931,-0.007059,0.081215,-0.026355,-0.400318,0
0.86,PRE_DROP,-0.007753,0.007873,-0.007717,-0.029364,-0.007861,0.40214,0
0.87,PRE_DROP,-0.008286,0.007666,-0.006991,-0.054476,-0.02201,-9e-05,0
0.88,PRE_DROP,-0.008735,0.007503,-0.004918,-0.017287,-0.00088,0.400645,0
0.89,PRE_DROP,-0.007979,0.007536,-0.004987,0.157718,0.003283,0.000346,0
0.9,PRE_DROP,-0.006234,0.007446,-0.004985,0.127363,-0.016792,-0.003858,0
0.91,PRE_DROP,-0.00598,0.007281,-0.004982,-0.058298,-0.016359,0.000265,0
0.92,PRE_DROP,-0.007325,0.0071,-0.006253,-0.139746,-0.027135,-0.404428,0
0.93,PRE_DROP,-0.007781,0.006789,-0.006179,0.038206,-0.030874,5.6e-05,0
0.94,PRE_DROP,-0.006399,0.006481,-0.006179,0.220631,-0.030398,2.7e-05,0
0.95,PRE_DROP,-0.004301,0.006177,-0.006179,0.131952,-0.030599,-2.5e-05,0
0.96,PRE_DROP,-0.003996,0.005877,-0.006179,-0.05319,-0.029747,-4e-05,0
0.97,PRE_DROP,-0.004669,0.005579,-0.00618,-0.066075,-0.029702,-2.4e-05,0
0.98,PRE_DROP,-0.005323,0.005284,-0.00618,-0.064125,-0.029398,-9e-06,0
0.99,PRE_DROP,-0.005957,0.004993,-0.00618,-0.063279,-0.028818,8e-06,0
1.0,PRE_DROP,-0.006572,0.004704,-0.00618,-0.060117,-0.028897,2.2e-05,0
1.01,PRE_DROP,-0.007172,0.004419,-0.006179,-0.059407,-0.028295,3.7e-05,0
1.02,PRE_DROP,-0.007752,0.004137,-0.006179,-0.057531,-0.02805,5.2e-05,0
1.03,PRE_DROP,-0.008317,0.003857,-0.006178,-0.055173,-0.027961,6.5e-05,0
1.04,PRE_DROP,-0.00867,0.003581,-0.006177,0.022208,-0.027279,7.7e-05,0
1.05,PRE_DROP,-0.00758,0.003344,-0.005376,0.143609,-0.017426,-0.00388,0
1.06,PRE_DROP,-0.006351,0.003172,-0.005373,0.064163,-0.017142,0.000222,0
1.07,PRE_DROP,-0.006692,0.003018,-0.006645,-0.099697,-0.00622,-0.404475,0
1.08,PRE_DROP,-0.007041,0.002913,-0.007374,0.04612,-0.01189,-0.000209,0
1.09,PRE_DROP,-0.005575,0.002796,-0.007376,0.229075,-0.011525,-0.000236,0
1.1,PRE_DROP,-0.003169,0.002729,-0.005777,0.193857,-0.011651,-0.004049,0
1.11,PRE_DROP,-0.002261,0.002614,-0.005775,0.006585,-0.011515,5.5e-05,0
1.12,PRE_DROP,-0.002666,0.0025,-0.005775,-0.045163,-0.01132,6.3e-05,0
1.13,PRE_DROP,-0.002256,0.002387,-0.005774,0.12251,-0.011355,5.9e-05,0
1.14,PRE_DROP,-0.000226,0.002275,-0.005774,0.226779,-0.011052,1.3e-05,0
1.15,PRE_DROP,0.001868,0.002201,-0.006574,0.163004,-0.001062,0.001839,0
1.16,PRE_DROP,0.002461,0.00219,-0.006577,-0.024148,-0.001066,-0.000257,0
1.17,PRE_DROP,0.002065,0.002179,-0.00658,-0.039279,-0.001164,-0.000247,0
1.18,PRE_DROP,0.002532,0.002168,-0.006582,0.128495,-0.001123,-0.000254,0
1.19,PRE_DROP,0.004617,0.002157,-0.006585,0.230879,-0.001111,-0.000299,0
1.2,PRE_DROP,0.006357,0.002146,-0.006588,0.094745,-0.001081,-0.000349,0
1.21,PRE_DROP,0.006277,0.002135,-0.006592,-0.089848,-0.00101,-0.000354,0
1.22,PRE_DROP,0.005061,0.002038,-0.005794,-0.123114,-0.011013,-0.000161,0
1.23,PRE_DROP,0.004559,0.001842,-0.006597,0.030972,-0.020781,-0.000324,0
1.24,PRE_DROP,0.005513,0.001544,-0.007802,0.109046,-0.035636,-0.000412,0
1.25,PRE_DROP,0.006593,0.001192,-0.007809,0.107797,-0.034686,-0.000633,0
1.26,PRE_DROP,0.00723,0.000629,-0.005011,0.03677,-0.0699,-0.004365,0
1.27,PRE_DROP,0.007596,-5.9e-05,-0.00501,0.03613,-0.068437,-2.6e-05,0
1.28,PRE_DROP,0.00795,-0.000742,-0.005011,0.035186,-0.067549,-3.6e-05,0
1.29,PRE_DROP,0.008295,-0.001416,-0.005011,0.033753,-0.067722,-4.3e-05,0
1.3,PRE_DROP,0.008631,-0.002083,-0.005012,0.033356,-0.065848,-5.2e-05,0
1.31,PRE_DROP,0.008956,-0.002744,-0.005012,0.032026,-0.065943,-6e-05,0
1.32,PRE_DROP,0.009179,-0.003343,-0.007088,-0.00513,-0.044425,-0.400813,0
1.33,PRE_DROP,0.008904,-0.003655,-0.007822,-0.029745,-0.029585,-0.000672,0
1.34,PRE_DROP,0.008614,-0.003951,-0.007829,-0.028222,-0.029687,-0.000664,0
1.35,PRE_DROP,0.007919,-0.004458,-0.005031,-0.094868,-0.063588,-0.004386,0
1.36,PRE_DROP,0.007527,-0.005094,-0.005031,0.039286,-0.063097,-2.4e-05,0
1.37,PRE_DROP,0.008453,-0.005577,-0.005903,0.078247,-0.027168,-0.400575,0
1.38,PRE_DROP,0.008305,-0.005802,-0.005833,-0.098409,-0.022408,-0.000247,0
1.39,PRE_DROP,0.006541,-0.006027,-0.005836,-0.198538,-0.022341,-0.000209,0
1.4,PRE_DROP,0.005418,-0.006248,-0.005838,-0.027544,-0.022043,-0.000174,0
1.41,PRE_DROP,0.00612,-0.006451,-0.004565,0.135464,-0.010977,0.404512,0
1.42,PRE_DROP,0.007425,-0.006465,-0.006713,0.100292,0.014002,-0.400661,0
1.43,PRE_DROP,0.007664,-0.006198,-0.007446,-0.057235,0.027525,-0.000607,0
1.44,PRE_DROP,0.006951,-0.005921,-0.007452,-0.070044,0.027591,-0.000588,0
1.45,PRE_DROP,0.006258,-0.005649,-0.007458,-0.067903,0.027349,-0.000572,0
1.46,PRE_DROP,0.005587,-0.005378,-0.007463,-0.066995,0.026577,-0.000554,0
1.47,PRE_DROP,0.004935,-0.005111,-0.007469,-0.063754,0.026902,-0.000538,0
1.48,PRE_DROP,0.0043,-0.004847,-0.007474,-0.062872,0.026156,-0.000522,0
1.49,PRE_DROP,0.003685,-0.004585,-0.007479,-0.06098,0.025909,-0.000506,0
1.5,PRE_DROP,0.003086,-0.004327,-0.007484,-0.058494,0.025991,-0.000492,0
1.51,PRE_DROP,0.002505,-0.004071,-0.007489,-0.057994,0.025124,-0.000476,0
1.52,PRE_DROP,0.001941,-0.003818,-0.007494,-0.055373,0.025328,-0.000462,0
1.53,PRE_DROP,0.001391,-0.003569,-0.007498,-0.05407,0.024903,-0.000449,0
1.54,PRE_DROP,0.000859,-0.003321,-0.007503,-0.053037,0.024363,-0.000435,0
1.55,PRE_DROP,0.000342,-0.003077,-0.007507,-0.050538,0.024618,-0.000422,0
1.56,PRE_DROP,-0.000265,-0.002888,-0.005437,-0.090192,0.003246,0.400315,0
1.57,PRE_DROP,-0.000782,-0.003129,-0.009587,-0.007591,-0.04632,-0.40094,0
1.58,PRE_DROP,-0.00061,-0.003717,-0.010325,0.019262,-0.060179,-0.00102,0
1.59,PRE_DROP,-0.001105,-0.004225,-0.011137,-0.130597,-0.048894,-0.001167,0
1.6,PRE_DROP,-0.002618,-0.004748,-0.005868,-0.124294,-0.038152,0.400008,0
1.61,PRE_DROP,-0.003272,-0.004904,-0.003936,0.004761,-0.008603,0.000369,0
1.62,PRE_DROP,-0.002508,-0.005119,-0.005934,0.104064,-0.033185,0.004356,0
1.63,PRE_DROP,-0.001742,-0.005305,-0.009211,0.037725,0.002612,-0.400834,0
1.64,PRE_DROP,-0.002166,-0.005273,-0.008346,-0.080746,-0.00332,-0.00469,0
1.65,PRE_DROP,-0.00295,-0.005305,-0.00835,-0.077165,-0.003207,-0.000536,0
1.66,PRE_DROP,-0.003715,-0.005337,-0.008356,-0.075107,-0.003182,-0.000517,0
1.67,PRE_DROP,-0.004456,-0.005369,-0.008361,-0.073909,-0.003196,-0.000498,0
1.68,PRE_DROP,-0.005176,-0.005401,-0.008366,-0.070319,-0.003101,-0.000481,0
1.69,PRE_DROP,-0.005877,-0.005432,-0.00837,-0.069551,-0.003124,-0.000463,0
1.7,PRE_DROP,-0.006556,-0.005463,-0.008375,-0.067183,-0.00308,-0.000445,0
1.71,PRE_DROP,-0.007217,-0.005493,-0.008379,-0.064636,-0.003024,-0.00043,0
1.72,PRE_DROP,-0.007859,-0.005524,-0.008383,-0.064064,-0.003047,-0.000413,0
1.73,PRE_DROP,-0.008228,-0.005408,-0.005111,0.000873,0.032823,0.400405,0
1.74,PRE_DROP,-0.007488,-0.004973,-0.005653,0.137329,0.035556,-0.404286,0
1.75,PRE_DROP,-0.006089,-0.004748,-0.00638,0.084259,0.021032,-4.2e-05,0
1.76,PRE_DROP,-0.006271,-0.004537,-0.006381,-0.099759,0.021174,-4.3e-05,0
1.77,PRE_DROP,-0.007552,-0.004433,-0.006853,-0.112208,-6.3e-05,-0.402452,0
1.78,PRE_DROP,-0.007714,-0.004475,-0.006781,0.066745,-0.004176,-0.000118,0
1.79,PRE_DROP,-0.006243,-0.004516,-0.006782,0.169955,-0.004165,-0.000149,0
1.8,PRE_DROP,-0.004625,-0.004557,-0.006784,0.127728,-0.003979,-0.000192,0
1.81,PRE_DROP,-0.004294,-0.004651,-0.004712,-0.022686,-0.024876,0.400479,0
1.82,PRE_DROP,-0.004602,-0.004938,-0.004782,-0.030327,-0.028459,0.000257,0
1.83,PRE_DROP,-0.004898,-0.005223,-0.004779,-0.029377,-0.028207,0.000265,0
1.84,PRE_DROP,-0.005186,-0.005504,-0.004776,-0.028139,-0.028168,0.000271,0
1.85,PRE_DROP,-0.005466,-0.005781,-0.004774,-0.02798,-0.027427,0.000278,0
1.86,PRE_DROP,-0.005738,-0.006057,-0.004771,-0.02662,-0.027514,0.000285,0
1.87,PRE_DROP,-0.006002,-0.006328,-0.004768,-0.026033,-0.027087,0.000291,0
1.88,PRE_DROP,-0.006258,-0.006598,-0.004765,-0.025555,-0.026608,0.000298,0
1.89,PRE_DROP,-0.006508,-0.006864,-0.004762,-0.024262,-0.026726,0.000303,0
1.9,PRE_DROP,-0.00675,-0.007127,-0.004759,-0.024113,-0.026031,0.00031,0
1.91,PRE_DROP,-0.006984,-0.007388,-0.004755,-0.023157,-0.025945,0.000315,0
1.92,PRE_DROP,-0.007213,-0.007645,-0.004752,-0.022337,-0.025778,0.000321,0
1.93,PRE_DROP,-0.00703,-0.007669,-0.000671,0.058282,0.019946,0.40129,0
1.94,PRE_DROP,-0.006388,-0.007426,-0.000731,0.06268,0.02422,0.001172,0
1.95,PRE_DROP,-0.005764,-0.007188,-0.00072,0.061652,0.023719,0.001156,0
1.96,PRE_DROP,-0.00516,-0.006951,-0.000708,0.060003,0.023429,0.00114,0
1.97,PRE_DROP,-0.004572,-0.006718,-0.000697,0.057456,0.023452,0.001126,0
1.98,PRE_DROP,-0.004,-0.006486,-0.000686,0.056953,0.022826,0.001111,0
1.99,PRE_DROP,-0.003446,-0.006257,-0.000675,0.054527,0.022849,0.001096,0
2.0,PRE_DROP,-0.002906,-0.006031,-0.000664,0.053081,0.022566,0.001083,0
2.01,PRE_DROP,-0.002382,-0.005808,-0.000653,0.052197,0.022107,0.001069,0
2.02,PRE_DROP,-0.001874,-0.005586,-0.000643,0.049748,0.022217,0.001056,0
2.03,PRE_DROP,-0.001378,-0.005367,-0.000632,0.049151,0.021678,0.001044,0
2.04,PRE_DROP,-0.000898,-0.00515,-0.000622,0.047507,0.021535,0.001031,0
2.05,PRE_DROP,-0.000151,-0.005081,-0.003888,0.113666,-0.014358,-0.399808,0
2.06,PRE_DROP,0.000804,-0.00512,-0.00709,0.057415,0.017235,-0.400547,0
2.07,PRE_DROP,0.000976,-0.004727,-0.009026,0.004738,0.046412,-0.000777,0
2.08,PRE_DROP,0.001429,-0.004039,-0.004956,0.084372,0.090935,0.400114,0
2.09,PRE_DROP,0.002541,-0.002966,-0.00095,0.093059,0.097687,0.400956,0
2.1,PRE_DROP,0.002957,-0.002247,0.00179,0.015219,0.058851,-0.002885,0
2.11,PRE_DROP,0.00339,-0.001812,-0.001471,0.084207,0.022008,-0.399372,0
2.12,PRE_DROP,0.004632,-0.001811,-0.003395,0.135869,-0.00703,0.000378,0
2.13,PRE_DROP,0.00557,-0.00165,-0.007471,0.052479,0.038643,-0.400774,0
2.14,PRE_DROP,0.005864,-0.001138,-0.008207,0.027115,0.051692,-0.000834,0
2.15,PRE_DROP,0.005961,-0.000859,-0.006539,-0.003934,0.03574,0.39874,0
2.16,PRE_DROP,0.005528,-0.000744,-0.004212,-0.068255,0.001788,-0.004314,0
2.17,PRE_DROP,0.004851,-0.000726,-0.004211,-0.067557,0.001722,5.1e-05,0
2.18,PRE_DROP,0.0046,-0.000478,-0.000132,0.014717,0.047523,0.401065,0
2.19,PRE_DROP,0.004971,0.000119,0.000607,0.038861,0.060603,0.001113,0
2.2,PRE_DROP,0.005352,0.000723,0.000618,0.037894,0.05977,0.001102,0
2.21,PRE_DROP,0.005723,0.00132,0.000629,0.036227,0.059945,0.001092,0
2.22,PRE_DROP,0.006084,0.00191,0.00064,0.035936,0.058276,0.001083,0
2.23,PRE_DROP,0.006433,0.002495,0.000651,0.03443,0.058331,0.001073,0
2.24,PRE_DROP,0.007187,0.002859,-0.002143,0.099718,0.022836,0.004787,0
2.25,PRE_DROP,0.008171,0.003085,-0.002139,0.098168,0.022415,0.000413,0
2.26,PRE_DROP,0.008751,0.003524,-0.00494,0.033327,0.057532,0.004113,0
2.27,PRE_DROP,0.009084,0.00409,-0.004943,0.032984,0.056089,-0.000243,0
2.28,PRE_DROP,0.009406,0.004651,-0.004945,0.03192,0.055663,-0.000251,0
2.29,PRE_DROP,0.00972,0.005205,-0.004947,0.030674,0.055567,-0.000258,0
2.3,PRE_DROP,0.010025,0.005753,-0.00495,0.030424,0.05405,-0.000266,0
2.31,PRE_DROP,0.010321,0.006296,-0.004953,0.028999,0.054309,-0.000273,0
2.32,PRE_DROP,0.010164,0.006601,-0.000877,-0.058907,0.007956,0.400736,0
2.33,PRE_DROP,0.009441,0.006499,-0.002215,-0.044434,-0.026707,-0.39991,0
2.34,PRE_DROP,0.009626,0.006012,-0.004143,0.088002,-0.056055,4.9e-05,0
2.35,PRE_DROP,0.010876,0.005692,-0.004214,0.109324,-0.009271,-0.40055,0
2.36,PRE_DROP,0.011359,0.005819,-0.006147,-0.021537,0.019659,-0.000409,0
2.37,PRE_DROP,0.010428,0.005885,-0.004149,-0.11905,-0.005436,-0.004419,0
2.38,PRE_DROP,0.009282,0.005815,-0.005423,-0.096686,-0.016027,-0.404743,0
2.39,PRE_DROP,0.009241,0.005628,-0.004079,0.060738,-0.009527,0.402321,0
2.4,PRE_DROP,0.01007,0.005663,-0.00335,0.084242,0.004781,0.000125,0
2.41,PRE_DROP,0.010894,0.005711,-0.003349,0.081798,0.004727,0.000103,0
2.42,PRE_DROP,0.011697,0.005758,-0.003348,0.078397,0.004687,8.4e-05,0
2.43,PRE_DROP,0.012477,0.005804,-0.003348,0.077757,0.004616,6.4e-05,0
2.44,PRE_DROP,0.013232,0.00585,-0.003347,0.074275,0.004581,4.5e-05,0
2.45,PRE_DROP,0.01397,0.005896,-0.003347,0.07246,0.004526,2.7e-05,0
2.46,PRE_DROP,0.014683,0.005941,-0.003347,0.071158,0.004461,9e-06,0
2.47,PRE_DROP,0.015377,0.005985,-0.003347,0.067755,0.004439,-8e-06,0
2.48,PRE_DROP,0.016053,0.006029,-0.003347,0.067083,0.004361,-2.5e-05,0
2.49,PRE_DROP,0.016429,0.005927,-7.1e-05,-0.003693,-0.031259,0.400769,0
2.5,PRE_DROP,0.016311,0.005574,-0.000137,-0.011343,-0.035299,0.000655,0
2.51,PRE_DROP,0.016199,0.005225,-0.00013,-0.011239,-0.034386,0.000658,0
2.52,PRE_DROP,0.01609,0.00488,-0.000124,-0.010697,-0.034588,0.00066,0
2.53,PRE_DROP,0.015983,0.004539,-0.000117,-0.010514,-0.033899,0.000663,0
2.54,PRE_DROP,0.01589,0.004234,-0.000111,-0.010174,-0.033771,0.000665,0
2.55,PRE_DROP,0.01578,0.003867,-0.000104,-0.009809,-0.033528,0.000667,0
2.56,PRE_DROP,0.015682,0.003537,-9.7e-05,-0.009722,-0.032606,0.000669,0
2.57,PRE_DROP,0.015587,0.00321,-9.1e-05,-0.009327,-0.03263,0.000671,0
2.58,PRE_DROP,0.015495,0.002887,-8.4e-05,-0.00907,-0.032277,0.000673,0
2.59,PRE_DROP,0.015405,0.002567,-7.8e-05,-0.008922,-0.031566,0.000675,0
2.6,PRE_DROP,0.015318,0.00225,-7.1e-05,-0.008528,-0.031763,0.000677,0
2.61,PRE_DROP,0.014977,0.001794,-0.003341,-0.071349,-0.06645,-0.400148,0
2.62,PRE_DROP,0.0138,0.00132,-0.007347,-0.156305,-0.024596,-0.401002,0
2.63,PRE_DROP,0.012443,0.00115,-0.008556,-0.100443,-0.031203,-0.401415,0
2.64,PRE_DROP,0.011869,0.000622,-0.010498,-0.043604,-0.059113,-0.001437,0
2.65,PRE_DROP,0.011166,-0.000118,-0.007238,-0.109667,-0.09515,0.399275,0
2.66,PRE_DROP,0.009612,-0.001298,-0.00324,-0.162587,-0.121955,0.400208,0
2.67,PRE_DROP,0.008565,-0.002166,0.000366,-0.079944,-0.075965,0.401027,0
2.68,PRE_DROP,0.00843,-0.002848,-0.001842,0.030672,-0.0666,-0.804312,0
2.69,PRE_DROP,0.008679,-0.003448,-0.007774,-0.001503,-0.044144,-0.400869,0
2.7,PRE_DROP,0.00774,-0.003848,-0.00771,-0.175867,-0.039826,-0.000861,0
2.71,PRE_DROP,0.00545,-0.004389,-0.004442,-0.212664,-0.07538,0.400018,0
2.72,PRE_DROP,0.004267,-0.005177,-0.004515,-0.034261,-0.077604,-5e-05,0
2.73,PRE_DROP,0.004744,-0.005957,-0.004516,0.072292,-0.078108,-5.7e-05,0
2.74,PRE_DROP,0.005464,-0.006725,-0.004517,0.070982,-0.076506,-7.5e-05,0
2.75,PRE_DROP,0.00616,-0.007488,-0.004518,0.069234,-0.075404,-9.3e-05,0
2.76,PRE_DROP,0.006837,-0.008242,-0.004519,0.066116,-0.075731,-0.000108,0
2.77,PRE_DROP,0.007496,-0.008987,-0.00452,0.065589,-0.07352,-0.000125,0
2.78,PRE_DROP,0.008133,-0.009725,-0.004522,0.062818,-0.073637,-0.000141,0
2.79,PRE_DROP,0.008755,-0.010454,-0.004523,0.060987,-0.072861,-0.000155,0
2.8,PRE_DROP,0.009329,-0.011159,-0.005799,0.041107,-0.060477,-0.402754,0
2.81,PRE_DROP,0.00925,-0.011492,-0.009809,-0.047008,-0.010882,-0.401437,0
2.82,PRE_DROP,0.008489,-0.011326,-0.009679,-0.060515,0.038699,0.399002,0
2.83,PRE_DROP,0.008376,-0.010699,-0.005686,0.028431,0.066443,0.39967,0
