# ARMAX Iris Drone Run #1
# Recorded: 2026-05-09 12:39:03.611366
# Sample rate: 100 Hz (Ts = 0.01s)
# Pre-drop hover: 5.0s
# Post-drop log:  25.0s
# Drop sample idx: 501
# MATLAB: y=roll_deg, u=drop_event, Ts=0.01
#
time_s,phase,roll_deg,pitch_deg,yaw_deg,rollspeed_deg_s,pitchspeed_deg_s,yawspeed_deg_s,drop_event
0.63,PRE_DROP,0.001876,-0.003343,-0.009481,-0.064259,-0.026999,-0.00163,0
0.64,PRE_DROP,0.000914,-0.003609,-0.009489,-0.096923,-0.026388,-0.000748,0
0.65,PRE_DROP,-3e-05,-0.003873,-0.009496,-0.093191,-0.026261,-0.000724,0
0.66,PRE_DROP,-0.00095,-0.004134,-0.009503,-0.090133,-0.026046,-0.000702,0
0.67,PRE_DROP,-0.001843,-0.004392,-0.00951,-0.089075,-0.025527,-0.000679,0
0.68,PRE_DROP,-0.002709,-0.004647,-0.009517,-0.084779,-0.025555,-0.000658,0
0.69,PRE_DROP,-0.003553,-0.0049,-0.009523,-0.083472,-0.025088,-0.000637,0
0.7,PRE_DROP,-0.004371,-0.00515,-0.00953,-0.081166,-0.024812,-0.000616,0
0.71,PRE_DROP,-0.005089,-0.005372,-0.009535,-0.078614,-0.024658,-0.000599,0
0.72,PRE_DROP,-0.00594,-0.005642,-0.009541,-0.077089,-0.024201,-0.000577,0
0.73,PRE_DROP,-0.006689,-0.005884,-0.009547,-0.073706,-0.024172,-0.000558,0
0.74,PRE_DROP,-0.00742,-0.006123,-0.009553,-0.071808,-0.023873,-0.00054,0
0.75,PRE_DROP,-0.008128,-0.00636,-0.009558,-0.070601,-0.023455,-0.000522,0
0.76,PRE_DROP,-0.008816,-0.006595,-0.009563,-0.067213,-0.023493,-0.000505,0
0.77,PRE_DROP,-0.009327,-0.006962,-0.009898,-0.027151,-0.06316,0.381157,0
0.78,PRE_DROP,-0.009529,-0.00765,-0.003893,-0.045065,-0.056277,0.401821,0
0.79,PRE_DROP,-0.010467,-0.007937,-0.007234,-0.131109,-0.00611,-0.400076,0
0.8,PRE_DROP,-0.011696,-0.00802,-0.012041,-0.084527,-0.027398,-0.401059,0
0.81,PRE_DROP,-0.011668,-0.008382,-0.012379,0.084383,-0.036653,-0.001065,0
0.82,PRE_DROP,-0.010249,-0.008596,-0.009515,0.147738,-0.017084,0.38305,0
0.83,PRE_DROP,-0.009515,-0.008929,-0.008388,-0.005372,-0.035621,-0.000234,0
0.84,PRE_DROP,-0.010318,-0.009361,-0.007188,-0.101939,-0.050741,0.001004,0
0.85,PRE_DROP,-0.011324,-0.009855,-0.006316,-0.090627,-0.043565,0.382839,0
0.86,PRE_DROP,-0.011729,-0.010019,-0.002306,-0.000497,0.006039,0.401254,0
0.87,PRE_DROP,-0.01158,-0.009872,-0.001966,0.015197,0.015115,0.001219,0
0.88,PRE_DROP,-0.01143,-0.009722,-0.001954,0.014982,0.014755,0.001216,0
0.89,PRE_DROP,-0.011284,-0.009574,-0.001942,0.014254,0.014872,0.001212,0
0.9,PRE_DROP,-0.011142,-0.009428,-0.00193,0.014081,0.014489,0.001208,0
0.91,PRE_DROP,-0.011005,-0.009283,-0.001918,0.013633,0.014375,0.001204,0
0.92,PRE_DROP,-0.010871,-0.00914,-0.001906,0.013104,0.014361,0.0012,0
0.93,PRE_DROP,-0.01074,-0.008998,-0.001894,0.012985,0.013951,0.001196,0
0.94,PRE_DROP,-0.010614,-0.008858,-0.001882,0.012397,0.014026,0.001193,0
0.95,PRE_DROP,-0.010491,-0.00872,-0.00187,0.01213,0.013785,0.001189,0
0.96,PRE_DROP,-0.010372,-0.008583,-0.001858,0.011874,0.01354,0.001186,0
0.97,PRE_DROP,-0.010256,-0.008447,-0.001847,0.011345,0.013614,0.001182,0
0.98,PRE_DROP,-0.010131,-0.008319,-0.002706,0.022823,0.00737,-0.381607,0
0.99,PRE_DROP,-0.009448,-0.008485,-0.00503,0.086374,-0.026402,-0.000421,0
1.0,PRE_DROP,-0.008787,-0.008638,-0.007902,0.030128,0.004549,-0.400317,0
1.01,PRE_DROP,-0.008719,-0.008243,-0.00736,0.024345,0.068303,0.39904,0
1.02,PRE_DROP,-0.008014,-0.007289,-0.004225,0.09885,0.11274,0.010658,0
1.03,PRE_DROP,-0.007089,-0.00621,-0.002549,0.067191,0.094703,0.400186,0
1.04,PRE_DROP,-0.006746,-0.005428,-0.001409,0.028979,0.074723,0.001172,0
1.05,PRE_DROP,-0.006104,-0.004868,-0.005075,0.104925,0.033969,-0.399757,0
1.06,PRE_DROP,-0.004892,-0.004621,-0.0054,0.121491,0.024094,0.000251,0
1.07,PRE_DROP,-0.003965,-0.004303,-0.0066,0.03241,0.039068,-0.001013,0
1.08,PRE_DROP,-0.004261,-0.004069,-0.004596,-0.048683,0.013749,0.001272,0
1.09,PRE_DROP,-0.004548,-0.003824,-0.001716,0.006422,0.043833,0.40116,0
1.1,PRE_DROP,-0.003718,-0.003323,-0.002182,0.130305,0.043354,-0.008442,0
1.11,PRE_DROP,-0.002545,-0.00294,-0.00217,0.130087,0.042111,0.000901,0
1.12,PRE_DROP,-0.001347,-0.002366,-0.005036,0.070867,0.072543,-0.399872,0
1.13,PRE_DROP,-0.000802,-0.001558,-0.005362,0.052676,0.081378,0.000148,0
1.14,PRE_DROP,-0.000279,-0.000754,-0.005361,0.052178,0.079256,0.000135,0
1.15,PRE_DROP,0.000228,4.2e-05,-0.005359,0.049667,0.079715,0.000122,0
1.16,PRE_DROP,0.000722,0.000827,-0.005358,0.048796,0.07814,0.00011,0
1.17,PRE_DROP,0.001201,0.001607,-0.005357,0.04761,0.077033,9.7e-05,0
1.18,PRE_DROP,0.001666,0.002376,-0.005356,0.045472,0.077277,8.6e-05,0
1.19,PRE_DROP,0.00212,0.003137,-0.005356,0.045135,0.075128,7.5e-05,0
1.2,PRE_DROP,0.002558,0.003891,-0.005355,0.043236,0.075174,6.3e-05,0
1.21,PRE_DROP,0.002987,0.004635,-0.005354,0.041994,0.074382,5.3e-05,0
1.22,PRE_DROP,0.00319,0.005262,-0.002478,-0.018151,0.042334,0.400784,0
1.23,PRE_DROP,0.002613,0.005414,-0.001813,-0.051158,-0.007332,-0.397549,0
1.24,PRE_DROP,0.002629,0.005069,-0.00581,0.045046,-0.056528,-0.400143,0
1.25,PRE_DROP,0.003327,0.004372,-0.008615,0.052171,-0.059323,-0.399887,0
1.26,PRE_DROP,0.00336,0.004055,-0.012627,-0.035932,-0.009304,-0.401669,0
1.27,PRE_DROP,0.002859,0.004056,-0.0121,-0.041088,0.00581,0.381157,0
1.28,PRE_DROP,0.002927,0.004381,-0.008976,0.036525,0.049612,0.009345,0
1.29,PRE_DROP,0.00323,0.004839,-0.007313,0.005608,0.033197,0.398897,0
1.3,PRE_DROP,0.002822,0.004929,-0.004984,-0.059822,-0.001018,0.001055,0
1.31,PRE_DROP,0.002238,0.004919,-0.004982,-0.056997,-0.000971,0.00021,0
1.32,PRE_DROP,0.00167,0.004909,-0.00498,-0.056539,-0.001003,0.000224,0
1.33,PRE_DROP,0.00112,0.004899,-0.004978,-0.054301,-0.00097,0.000238,0
1.34,PRE_DROP,0.000583,0.004889,-0.004975,-0.052522,-0.000951,0.000251,0
1.35,PRE_DROP,0.000263,0.004777,-0.006977,-0.003928,-0.02538,-0.017705,0
1.36,PRE_DROP,0.000228,0.00452,-0.006977,-0.003365,-0.025701,-0.000188,0
1.37,PRE_DROP,0.000194,0.004267,-0.006979,-0.003363,-0.025125,-0.000187,0
1.38,PRE_DROP,0.000161,0.004016,-0.006981,-0.003266,-0.024847,-0.000186,0
1.39,PRE_DROP,0.000129,0.003769,-0.006983,-0.003064,-0.024877,-0.000185,0
1.4,PRE_DROP,9.9e-05,0.003524,-0.006985,-0.003117,-0.024182,-0.000184,0
1.41,PRE_DROP,6.9e-05,0.003281,-0.006987,-0.00291,-0.024252,-0.000184,0
